sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
徒攀朱仲李，谁荐和羹梅。	孟浩然	韩大使东斋会岳上人诸学士	盐梅（傅说，殷高宗）	2	[[8, 9, 10]]	[8, 9, 10,盐梅（傅说，殷高宗）]
笑说金人偈，闲听宝月诗。	韩翃	同中书刘舍人题青龙上房	三缄（孔子）	1	[[2, 3, 4]]	[2, 3, 4,三缄（孔子）]
惆怅萧关道，终军愿请缨。	耿湋	旅次汉故畴	长缨（终军）	1	[[9, 10]]	[9, 10,长缨（终军）]
三鸟随王母，双童翊子先。	皇甫冉	祭张公洞二首	青鸟（刘彻，西王母）	1	[[0, 1]]	[0, 1,青鸟（刘彻，西王母）]
长闻季氏千金诺，更望刘公一纸书。	许浑	寄献三川守刘公	金诺（季布，曹丘生）	2	[[4, 5, 6]]	[4, 5, 6,金诺（季布，曹丘生）]
行潦难朝海，散材空遇圣。	钱起	寄任山人	散樗（惠施，庄子）	1	[[6, 7]]	[6, 7,散樗（惠施，庄子）]
有鸟哭杨震，无儿悲邓攸。	元稹	阳城驿	伯道无儿（邓攸）	1	[[6, 7, 8, 9, 10]]	[6, 7, 8, 9, 10,伯道无儿（邓攸）]
闻道建溪肠欲断，的知断著第三声。	戴叔伦	和崔法曹建溪闻猿	第三声	1	[[12, 13, 14]]	[12, 13, 14,第三声]
常时载笔窥金匮，暇日登楼到石渠。	刘禹锡	送分司陈郎中祗召直史馆重修三圣实录	石渠	1	[[13, 14]]	[13, 14,石渠]
封侯应不远，燕颔岂徒然。	岑参	送张都尉东归	投笔（班超）	1	[[6, 7]]	[6, 7,投笔（班超）]
金谷多欢宴，佳丽正芳菲。	陈子昂	赋得妓	金谷（石崇）	1	[[0, 1]]	[0, 1,金谷（石崇）]
楚王犹自惑，宋玉且将归。	岑参	送崔全被放归都觐省	宋玉	1	[[6, 7]]	[6, 7,宋玉]
从来北地誇羊酪，自有纯羹味可人。	韩翃	送客之江宁	千里莼（王济，陆机）	1	[[4, 5, 6]]	[4, 5, 6,千里莼（王济，陆机）]
遥想称觞后，唯当共被眠。	卢纶	送马尚书郎君侍从归觐太原	姜被（姜肱）	2	[[8, 9, 10]]	[8, 9, 10,姜被（姜肱）]
材官小臣公莫舞，座上真人赤龙子。	李贺	公莫舞歌	斩蛇（刘邦）	2	[[12, 13, 14]]	[12, 13, 14,斩蛇（刘邦）]
真成穷辙鲋，或似丧家狗。	杜甫	奉赠李八丈判官	涸鳞（庄子）	3	[[2, 3, 4]]	[2, 3, 4,涸鳞（庄子）]
无才敢更期连茹，有意兼思学采薇。	吴融	得京中亲友书讶久无音耗以诗代谢	采薇（伯夷，叔齐）	1	[[13, 14]]	[13, 14,采薇（伯夷，叔齐）]
林间公子夹弹弓，一丸致毙花丛里。	庄南杰	黄雀行	调盐醯（庄辛）	1	[[2, 4]]	[2, 4,调盐醯（庄辛）]
利爪韝上鹰，雄文雾中豹，可堪长与乌鸢噪。	李咸用	送人	豹隐（陶答子，陶荅子妻）	1	[[8, 9, 10]]	[8, 9, 10,豹隐（陶答子，陶荅子妻）]
龙宫月明光参差，精卫衔石东飞时。	顾况	龙宫操	精卫	3	[[8, 9, 10, 11]]	[8, 9, 10, 11,精卫]
数杯资好事，异味烦县尹。	杜甫	赠郑十八贲	累安邑（闵贡）	1	[[8, 9, 10]]	[8, 9, 10,累安邑（闵贡）]
蓬山才子怜幽性，白云阳春动新咏。	钱起	紫参歌	白雪（宋玉）;蓬山	2	[[10, 11]];[[0, 1]]	[10, 11,白雪（宋玉）];[0, 1,蓬山]
已授文成履，空题武骑书。	张文琮	赋桥	黄石（张良，黄石公）	1	[[2, 3, 4]]	[2, 3, 4,黄石（张良，黄石公）]
中郎凤一毛，世上独贤豪。	岑参	送张郎中赴陇右觐省卿公	凤毛（王劭）	2	[[2, 3, 4]]	[2, 3, 4,凤毛（王劭）]
颜回徒恨少成古，彭祖何曾老至今。	刘威	感寓	颜子（孔子，颜回）	1	[[0, 1]]	[0, 1,颜子（孔子，颜回）]
车马入邻家，蓬蒿翳环堵。	杜甫	贻阮隐居	蓬蒿（张仲蔚，刘龚）	1	[[6, 7]]	[6, 7,蓬蒿（张仲蔚，刘龚）]
灵均昔日投湘死，千古沉魂在湘水。	李群玉	竞渡时在湖外偶为成章	汨罗（屈原）	1	[[4, 5]]	[4, 5,汨罗（屈原）]
吴楚烟波里，巢由季孟间。	罗隐	途中逢刘知远	巢由（巢父，许由）	1	[[6, 7]]	[6, 7,巢由（巢父，许由）]
有琴不张弦，众星列梧桐。	聂夷中	题贾氏林泉	无弦（陶潜）	1	[[1, 3]]	[1, 3,无弦（陶潜）]
古有阳台梦，今多下蔡倡。	李商隐	夜思	宋玉墙（司马相如，宋玉）	1	[[8, 9, 10]]	[8, 9, 10,宋玉墙（司马相如，宋玉）]
周南留滞古所惜，南极老人应寿昌。	杜甫	寄韩谏议	老人星;周南太史公（司马谈，司马迁）	2	[[8, 9, 10, 11]];[[2, 4]]	[8, 9, 10, 11,老人星];[2, 4,周南太史公（司马谈，司马迁）]
柱史谒承明，翩翩将有期。	李颀	送崔侍御赴京	柱史（张苍）	1	[[0, 1]]	[0, 1,柱史（张苍）]
采兰兼衣锦，何似买臣还。	钱起	送陈供奉恩敕放归觐省	采兰;买臣归（朱买臣）	2	[[0, 1]];[[8, 11]]	[0, 1,采兰];[8, 11,买臣归（朱买臣）]
龙伯钓鳌时，蓬莱一峰坼。	李德裕	罗浮山（番禺连帅所遗）	钓鳌	3	[[0, 1, 2, 3]]	[0, 1, 2, 3,钓鳌]
蓬壶不可见，姑射不可识。	皮日休	李翰林	姑射	1	[[6, 7]]	[6, 7,姑射]
云台终日画，青简为谁编。	杜甫	秋日夔府咏怀奉寄郑监李宾客一百韵	云台（邓禹）	1	[[0, 1]]	[0, 1,云台（邓禹）]
涉雪搴紫芳，濯缨想清波。	李白	答长安崔少府叔封游终南翠微寺太宗皇帝金沙泉见寄	沧浪（屈原）	1	[[6, 7]]	[6, 7,沧浪（屈原）]
三山怀谢朓，水澹望长安。	李白	三山望金陵寄殷淑	谢朓	1	[[3, 4]]	[3, 4,谢朓]
未央月晓度疏钟，凤辇时巡出九重。	钱起	和李员外扈驾幸温泉宫	九重门	1	[[13, 15]]	[13, 15,九重门]
方同楚客怜皇树，不学荆州利木奴。	柳宗元	柳州城西北隅种柑树	木奴（孙休，李衡）	1	[[13, 14]]	[13, 14,木奴（孙休，李衡）]
十上耻还家，裴回守归路。	孟浩然	南归阻雪	貂裘（秦惠王，苏秦）	1	[[0, 1]]	[0, 1,貂裘（秦惠王，苏秦）]
汉家张御史，晋国绿珠楼。	蒋冽	经埋轮地	绿珠（石崇，绿珠）	2	[[8, 9, 10]]	[8, 9, 10,绿珠（石崇，绿珠）]
还看碧溪答，不羡绿珠歌。	孟浩然	同张明府碧溪赠答	绿珠（石崇，绿珠）	1	[[8, 9]]	[8, 9,绿珠（石崇，绿珠）]
斜溪横桂渚，小径入桃源。	王绩	游仙四首	桃源（陶潜）	1	[[9, 10]]	[9, 10,桃源（陶潜）]
食场恩未尽，过隙命旋终。	严维	奉和刘祭酒伤白马（此马勒赐宁王）（转赠祭酒）	过隙	1	[[6, 7]]	[6, 7,过隙]
不烦射雉先张翳，自有琴中威凤声。	段成式	嘲飞卿	凤求皇（卓文君，司马相如）	1	[[10, 11, 12, 13, 14]]	[10, 11, 12, 13, 14,凤求皇（卓文君，司马相如）]
若遣谢宣城不死，必应吟尽夕阳川。	郑准	题宛陵北楼	谢朓	1	[[2, 3, 4]]	[2, 3, 4,谢朓]
万户千门成野草，只缘一曲后庭花。	刘禹锡	金陵五题并序台城	后庭花（陈叔宝）	1	[[12, 13, 14]]	[12, 13, 14,后庭花（陈叔宝）]
红泪文姬洛水春，白头苏武天山雪。	温庭筠	达摩支曲	文姬（蔡琰，蔡邕，曹操）	1	[[2, 3]]	[2, 3,文姬（蔡琰，蔡邕，曹操）]
西岩一径通，知学采芝翁。	许浑	李生弃官入道因寄	采芝	2	[[8, 9, 10]]	[8, 9, 10,采芝]
汉家天子驰驷马，赤军蜀道迎相如。	李白	赠从弟南平太守之遥二首之一	题桥（司马相如）	1	[[12, 15]]	[12, 15,题桥（司马相如）]
东城跃紫骝，西路大刀头。	韩翃	送刘侍御赴令公行营	刀头（任立政，李陵）	2	[[8, 9, 10]]	[8, 9, 10,刀头（任立政，李陵）]
捧日思驰仙掌外，朝宗势动海门中。	章碣	浙西送梅晦侍御入关	朝宗;捧日	2	[[8, 9]];[[0, 1]]	[8, 9,朝宗];[0, 1,捧日]
但埋酆狱气，未发爨桐音。	韦庄	同旧韵	双剑（干将，张华，莫邪，雷焕）;焦尾（蔡邕）	2	[[2, 3, 4]];[[8, 9]]	[2, 3, 4,双剑（干将，张华，莫邪，雷焕）];[8, 9,焦尾（蔡邕）]
长卿之门久寂寞，五言七字誇规模。	崔珏	道林寺	相如（司马相如）	1	[[0, 1]]	[0, 1,相如（司马相如）]
尝闻赠琼玖，叨和愧升堂。	常衮	咏冬瑰花	琼玖	1	[[3, 4]]	[3, 4,琼玖]
齐唱阳春曲，唯君金玉声。	钱起	送李四擢第归觐省	白雪（宋玉）	2	[[2, 3, 4]]	[2, 3, 4,白雪（宋玉）]
有时锁得嫦娥镜，镂出瑶台五色霞。	薛涛	赋凌云寺二首之二	瑶台	1	[[10, 11]]	[10, 11,瑶台]
白雪无人唱，沧洲尽日闲。	张乔	郢州即事	白雪（宋玉）	1	[[0, 1]]	[0, 1,白雪（宋玉）]
素柰花开西子面，绿榆枝散沈郎钱。	姚合	题梁国公主池亭	沈郎钱;沈郎钱	2	[[12, 13, 14]];[[12, 13, 14]]	[12, 13, 14,沈郎钱];[12, 13, 14,沈郎钱]
遥羡商山翁，闲歌紫芝秀。	李德裕	早入中书行公主册礼事毕登集贤阁成咏	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	4	[[2, 3, 4], [7, 8, 9]]	[2, 3, 4,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]; [7, 8, 9,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）]
妾恨比斑竹，下盘烦冤根。	孟郊	闲怨	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[3, 4]]	[3, 4,湘妃（唐尧，女英，娥皇，舜，虞舜）]
兴掩寻安道，词胜命仲宣。	刘禹锡	奉和中书崔舍人八月十五日夜玩月二十韵	乘兴（戴逵，王徽之）;王粲（王粲）	2	[[2, 3, 4]];[[9, 10]]	[2, 3, 4,乘兴（戴逵，王徽之）];[9, 10,王粲（王粲）]
何妨寄我临池兴，忍使江淹役梦劳。	齐己	寄黄晖处士	五色笔（张协，江淹，郭璞，丘迟）	1	[[10, 12]]	[10, 12,五色笔（张协，江淹，郭璞，丘迟）]
雕鹗乘时去，骅骝顾主鸣。	杜甫	奉送郭中丞兼太仆卿充陇右节度使三十韵	骅骝	1	[[6, 7]]	[6, 7,骅骝]
方寸终朝似火然，为求白日上青天。	刘得仁	省试日上崔侍郎四首	方寸	1	[[0, 1]]	[0, 1,方寸]
闻道高阳会，愚公谷正愚。	王维	过崔驸马山池	习家（山简）;愚谷（齐桓公）	3	[[2, 3, 4]];[[6, 7, 8]]	[2, 3, 4,习家（山简）];[6, 7, 8,愚谷（齐桓公）]
得道殊秦佚，隳名似楚狂。	皎然	因游支硎寺寄邢端公	楚狂（孔子，楚狂）	1	[[9, 10]]	[9, 10,楚狂（孔子，楚狂）]
钟期一见知，山水千秋闻。	孟浩然	示孟郊	绝弦（伯牙，钟子期）	1	[[6, 8]]	[6, 8,绝弦（伯牙，钟子期）]
濩落唯心在，平生有己知。	刘禹锡	罢郡归洛阳寄友人	濩落（惠子，庄子）	1	[[0, 1]]	[0, 1,濩落（惠子，庄子）]
敢恨青琐客，无情华省郎。	岑参	初至	青琐	1	[[2, 3]]	[2, 3,青琐]
琴酒曾将风月须，谢公名迹满江湖。	赵嘏	十无诗寄桂府杨中丞	谢公（谢安）	1	[[8, 9]]	[8, 9,谢公（谢安）]
汨罗有翻浪，恐是嫌屈原。	蒋冽	经埋轮地	汨罗（屈原）	1	[[0, 1]]	[0, 1,汨罗（屈原）]
内愧突不黔，庶羞以赒给。	杜甫	送率府程录事还乡	突不黔（墨子，孔子）	1	[[2, 3, 4]]	[2, 3, 4,突不黔（墨子，孔子）]
为贪卢女曲，用尽沈郎钱。	周万	送沈芳谒李观察求仕进（自注云。此君会浪迹长安。因以诗让之）	卢女;沈郎钱	2	[[2, 3]];[[8, 9, 10]]	[2, 3,卢女];[8, 9, 10,沈郎钱]
既握钟繇笔，须调傅说羹。	贯休	送卢舍人朝觐	盐梅（傅说，殷高宗）	1	[[8, 9, 10]]	[8, 9, 10,盐梅（傅说，殷高宗）]
惠深范叔绨袍赠，荣过苏秦佩印归。	白居易	初除官蒙裴常侍赠鹘衔瑞草绯袍鱼袋因谢惠贶兼抒离情	六印（苏秦）;绨袍（范雎，须贾）	6	[[10, 11, 12, 13, 14]];[[2, 3, 4, 5, 6]]	[10, 11, 12, 13, 14,六印（苏秦）];[2, 3, 4, 5, 6,绨袍（范雎，须贾）]
尘到朝元边使急，千官夜发六龙回。	王建	华清宫感旧	六龙	1	[[12, 13]]	[12, 13,六龙]
浅薄求贤思自代，嵇康莫寄绝交书。	白居易	答马侍御见赠	绝交书（山涛，嵇康）	1	[[12, 13, 14]]	[12, 13, 14,绝交书（山涛，嵇康）]
五湖烟网非无意，未去难忘国士知。	郑谷	春暮咏怀寄集贤韦起居衮	五湖心（范蠡，勾践）	1	[[0, 3]]	[0, 3,五湖心（范蠡，勾践）]
削玉点漆，乘轩姓丁。	卢纶	和马郎中画鹤赞	乘轩（卫懿公）	1	[[5, 6]]	[5, 6,乘轩（卫懿公）]
桂华临洛浦，如挹李膺仙。	羊士谔	郡中玩月寄江南李少尹虞部孟员外三首之二	仙舟（李膺，郭太）;月桂	2	[[8, 9, 10]];[[0, 1]]	[8, 9, 10,仙舟（李膺，郭太）];[0, 1,月桂]
五谷前熟方可为，下车闭阖君当思。	王维	送李唯阳	下车（武王）	1	[[8, 9]]	[8, 9,下车（武王）]
讼堂寂寂对烟霞，五柳门前聚晓鸦。	崔峒	题桐庐李明府官舍	五柳（陶潜）	1	[[8, 9]]	[8, 9,五柳（陶潜）]
玉洞秋有花，蓬山夜无鬼。	司马札	赠王道士	蓬莱	1	[[6, 7]]	[6, 7,蓬莱]
旧迹依然已十秋，雪山当面照银钩。	杜牧	三川驿伏览座主舍人留题	银钩	1	[[13, 14]]	[13, 14,银钩]
焚草淹轻秩，藏书厌旧编。	权德舆	和张秘监阁老献岁过蒋大拾遗因呈两省诸公并见示	焚稿（羊祜，谢弘微）	1	[[0, 1]]	[0, 1,焚稿（羊祜，谢弘微）]
眼穿回雁岭，魂断饮牛津。	吴融	和韩致光侍郎无题三首十四韵	乘槎	1	[[8, 9, 10]]	[8, 9, 10,乘槎]
英雄倾夺何纷然，一盛一衰如逝川。	孙逖	丹阳行	逝川（孔子）	1	[[13, 14]]	[13, 14,逝川（孔子）]
弄玉吹箫后，湘灵鼓瑟时。	顾况	义川公主挽词	吹箫（弄玉，秦穆公，萧史）;鼓瑟（女英，娥皇，舜）	6	[[0, 1, 2, 3]];[[6, 7, 8, 9]]	[0, 1, 2, 3,吹箫（弄玉，秦穆公，萧史）];[6, 7, 8, 9,鼓瑟（女英，娥皇，舜）]
此日欣逢临渭赏，昔年空道济汾词。	李乂	奉和三日祓禊渭滨	横汾（刘彻）	1	[[12, 13]]	[12, 13,横汾（刘彻）]
一闻飞锡别区中，深入西南瀑布峰。	齐己	寄庐岳僧	飞锡	1	[[2, 3]]	[2, 3,飞锡]
楼台争耸汉，鸡犬亦嫌秦。	刘言史	题茅山仙台药院	桃源（陶潜）	1	[[9, 10]]	[9, 10,桃源（陶潜）]
岂知陶靖节，只自爱吾庐。	李德裕	郊外即事寄侍郎大尹	爱吾庐（陶潜）	1	[[8, 9, 10]]	[8, 9, 10,爱吾庐（陶潜）]
故人为柱史，为我数阶蓂。	李益	书院无历日以诗代书问路侍御六月大小	尧蓂（尧）	1	[[10, 11]]	[10, 11,尧蓂（尧）]
自从嫁黔娄，终岁长不在。	曹邺	不可见	黔娄	2	[[2, 3, 4]]	[2, 3, 4,黔娄]
犹知小山桂，尚识大罗天。	杨炯	游废观	小山（刘安，王逸）	2	[[2, 3, 4]]	[2, 3, 4,小山（刘安，王逸）]
莫教铜柱北，空说马将军。	杜牧	送容州唐中丞赴镇	伏波（路博德，马援）	1	[[8, 9, 10]]	[8, 9, 10,伏波（路博德，马援）]
尚平方毕娶，疏广念归期。	李德裕	思山居一十首忆种菰时	二疏（疏受，疏广）;尚平（向长）	3	[[6, 7]];[[0, 1], [3, 4]]	[6, 7,二疏（疏受，疏广）];[0, 1,二疏（疏受，疏广）]; [3, 4,尚平（向长）]
应须杨得意，更诵长卿辞。	钱起	送万兵曹赴广陵	献赋（刘彻，司马相如，扬雄，杨得意）	1	[[2, 3, 4]]	[2, 3, 4,献赋（刘彻，司马相如，扬雄，杨得意）]
传声看驿使，送节向河源。	杜甫	东楼	河源（张骞）	1	[[9, 10]]	[9, 10,河源（张骞）]
圆月出山头，七贤林下游。	卢纶	秋夜同畅当宿潭上西亭	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[6, 7]]	[6, 7,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
舟也衣彩衣，告我欲远适。	杜甫	送李校书二十六韵	老莱（老莱子）	1	[[3, 4]]	[3, 4,老莱（老莱子）]
刳肠徒自屠，曳尾复何累。可怜濮水流，一叶泛庄子。	齐己	刳肠龟	曳尾（庄子）	1	[[6, 7]]	[6, 7,曳尾（庄子）]
青云不识杨生面，天子何由问子虚。	韦庄	东游远归	子虚	1	[[13, 14]]	[13, 14,子虚]
再宾为宠，一麾为饫。	裴潾	前相国赞皇公早葺平泉山居暂还憩旋起赴昭命作镇浙右辄抒怀赋四言诗十四首奉寄	一麾（阮咸，阮咸，颜延之）	1	[[5, 6]]	[5, 6,一麾（阮咸，阮咸，颜延之）]
别序闻鸿燕，离章动鹡鸰。	薛稷	钱许州宋司马赴任	鹡鸰	1	[[9, 10]]	[9, 10,鹡鸰]
贾生流寓日，扬子寂寥时。	张九龄	酬王六寒朝见诒	长沙谪（贾谊）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,长沙谪（贾谊）]
三月已乖棠树政，二年空负竹林期。	许浑	郡斋夜坐寄旧乡二侄	甘棠（召公姬奭）;竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	3	[[4, 5, 6]];[[12, 13, 14]]	[4, 5, 6,甘棠（召公姬奭）];[12, 13, 14,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
饱食鲙鱼榜归楫，待君琴酒醉陶公。	许浑	酬郭少府先奉使巡涝见寄兼呈裴明府	陶潜	1	[[13, 14]]	[13, 14,陶潜]
寻章摘句老雕虫，晓月当帘挂玉弓。	李贺	南园十三首之六	雕虫	1	[[5, 6]]	[5, 6,雕虫]
壶中世界青天近，洞里烟霞白日闲。	王起	赠毛仙翁	壶中（壶公）	1	[[0, 1]]	[0, 1,壶中（壶公）]
陈遵重交结，田鼢擅豪华。	虞世南	门有车马客	投辖（陈遵）	2	[[0, 1, 2, 3]]	[0, 1, 2, 3,投辖（陈遵）]
青蝇点玉原非病，沧海遗珠世所嗟。	牟融	寄永平友人二首	青蝇	2	[[0, 1, 2]]	[0, 1, 2,青蝇]
当令千古后，麟阁著奇勋。	李白	送张秀才从军	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[6, 7]]	[6, 7,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
楼兰径百战，更道戍龙城。	武元衡	石州城	斩楼兰（刘彻）	1	[[0, 2]]	[0, 2,斩楼兰（刘彻）]
马卿思一醉，不惜鹔鹴裘。	赵嘏	春酿	鹔鹴换酒（卓文君，司马相如）	1	[[8, 10]]	[8, 10,鹔鹴换酒（卓文君，司马相如）]
余亦去金马，藤萝同所欢。	李白	赠参寥子	金门（扬雄）	1	[[3, 4]]	[3, 4,金门（扬雄）]
霄汉时回首，知音青琐闱。	钱起	晚归蓝田酬王维给事赠别	青琐	1	[[8, 9]]	[8, 9,青琐]
不待金门诏，空持宝剑游。	李白	寄淮南友人	金马客（东方朔）	1	[[2, 4]]	[2, 4,金马客（东方朔）]
谢公山有墅，李白酒无楼。	韦庄	过当涂县	谢朓	1	[[0, 1]]	[0, 1,谢朓]
空悲鸢踮水，翻羡雁衔芦。	权德舆	奉和许阁老酬淮南崔十七端公见寄	衔芦	1	[[9, 10]]	[9, 10,衔芦]
共是悲秋客，那知此路分。	郎士元	盩厔县郑礒宅送钱大	悲秋（宋玉，屈原）	1	[[2, 3]]	[2, 3,悲秋（宋玉，屈原）]
有美皇华使，曾同白社游。	武元衡	西亭早秋送徐员外	白社	1	[[8, 9]]	[8, 9,白社]
颜子不得禄，谁谓天道平。	邵谒	赠郑殷处士	颜子（孔子，颜回）	1	[[0, 1]]	[0, 1,颜子（孔子，颜回）]
无人说得中兴事，独倚斜晖忆仲宣。	韦庄	洛北村居	王粲（王粲）	1	[[13, 14]]	[13, 14,王粲（王粲）]
沃洲能共隐，不用道林钱。	刘长卿	初到碧涧招明契上人	买山（支遁，深公，巢父，许由）;沃洲	3	[[6, 7, 8, 9, 10]];[[0, 1]]	[6, 7, 8, 9, 10,买山（支遁，深公，巢父，许由）];[0, 1,沃洲]
珠履三千醉不欢，玉人犹苦夜冰寒。	武元衡	送裴戡行军	珠履（黄歇）	2	[[0, 1, 2, 3]]	[0, 1, 2, 3,珠履（黄歇）]
秋风能再热，团扇不辞劳。	刘方平	长信宫	团扇（班婕妤）	1	[[6, 7]]	[6, 7,团扇（班婕妤）]
今日登高处，还闻梁父吟。	柳宗元	奉和杨尚书郴州追和故李中书夏日登北楼十韵之作依本诗韵次用	梁甫（诸葛亮）	1	[[8, 9, 10]]	[8, 9, 10,梁甫（诸葛亮）]
方同沃洲去，不似武陵迷。	张南史	寄静虚上人云门	桃源（陶潜）;沃洲	2	[[8, 9]];[[2, 3]]	[8, 9,桃源（陶潜）];[2, 3,沃洲]
故老思飞将，何时议筑坛。	杜甫	秦州杂诗二十首	飞将（李广）;登坛（刘邦，萧何，韩信）	2	[[3, 4]];[[9, 10]]	[3, 4,飞将（李广）];[9, 10,登坛（刘邦，萧何，韩信）]
谏猎名空久，多因病与贫。	卢纶	送袁称	谏猎（扬雄）	1	[[0, 1]]	[0, 1,谏猎（扬雄）]
既有曾参行，仍兼君子儒。	崔璐	览皮先辈盛制因作十韵以寄用伸款仰	曾参	1	[[2, 3]]	[2, 3,曾参]
时辈已争先，吾兄未著鞭。	韩翃	家兄自山南罢归献诗叙事	著鞭（祖逖）	1	[[9, 10]]	[9, 10,著鞭（祖逖）]
