sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
不知子晋缘何事，只学吹箫便得仙。	高骈	闻河中王铎加都统	子晋（王子乔）	1	[[2, 3]]	
金屋独眠堪寄恨，商陵永诀更牵情。	吴融	中夜闻啼禽	金屋（刘彻）	1	[[0, 1]]	
怅望黄绮心，白云若在眼。	贾至	赠裴九侍御昌江草堂弹琴	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	1	[[2, 3]]	
忆昔征南府内游，君家东閤最淹留。	杨巨源	送人过卫州	征南	1	[[2, 3]]	
末路期赤松，斯言庶不伐。	薛据	出青门往南山下别业	赤松（刘邦，张良，王子乔，黄初平）	1	[[3, 4]]	
佳句已齐康宝月，清谈远指谢临川。	权德舆	送清洨上人谒信州陆员外	谢临川（谢灵运）	1	[[12, 13, 14]]	
犬戎直来坐御床，百官跣足随天王。	杜甫	忆昔二首 其一		0		
辞粟卧首阳，屡空饥颜回。当代不乐饮，虚名安用哉。	李白	月下独酌四首	采薇（伯夷，叔齐）	1	[[3, 4]]	
各言麋鹿性，不与簪组群。	权德舆	卧病喜惠上人李炼师茅处士见访因以赠	麋鹿群（伯夷）	1	[[2, 3, 4]]	
情会招车胤，闲行觅戴逵。	元稹	酬翰林白学士代书一百韵	不乐为车公（车胤）	2	[[0, 1, 2, 3, 4]]	
青云宾从纷交驰，白眼向人多意气。	戴叔伦	行路难	青眼（阮籍）	1	[[8, 9]]	
逍遥漆园吏，冥没不知年。	高适	宋中十首之七	庄周	1	[[2, 3, 4]]	
犹思御朱辂，不惜污车茵。	王维	故太子太师徐公挽歌四首	吐茵（丙吉）	1	[[8, 9, 10]]	
残月暗将落，空霜寒欲明。	李端	送客赋得巴江夜猿		0		
不阻蓬荜兴，得兼梁甫吟。	杜甫	同李太守登历下古城员外新亭亭对鹊湖	梁甫（诸葛亮）	2	[[8, 9, 10]]	
入耳便能生百恨，断肠何必待三声。	韦庄	黄滕山下闻猿	第三声	1	[[13, 14, 15]]	
古来幽怨皆销骨，休向长门背雨窗。	韩偓	咏灯	长门	1	[[10, 11]]	
功成画麟阁，独有霍嫖姚。	李白	塞下曲六首之三	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[3, 4]]	
勾践饮胆日，吴酒正满杯。	刘驾	姑苏台	尝胆（勾践）	1	[[2, 3]]	
七贵竟为长逝客，五侯寻作不归人。	徐夤	潘丞相旧宅	七贵	1	[[0, 1]]	
宾筵未半醉，骊歌不用催。	于态宁	冬日宴群公于宅各赋一字得杯	骊歌（王式）	1	[[6, 7]]	
巴东有巫山，窈窕神女颜。	张潮	江风行	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9]]	
长卿消渴再，公干沈绵屡。	杜甫	送高司直寻封阆州	相如渴（司马相如）	1	[[2, 3]]	
尘埃徐庾词，金玉曹刘名。	孟郊	赠苏州韦郎中使君	曹刘（刘桢，曹植）	1	[[8, 9]]	
兰亭宴罢方回去，雪夜诗成道韫归。	李商隐	令狐八拾遗见招送裴十四归华州	谢家兴（谢安，谢道韫）	2	[[8, 9, 10, 11, 12, 13]]	
煌煌都门外，祖帐光七贵。	鲍溶	羽林行	七贵	1	[[9, 10]]	
眷阙悲子牟，班荆感椒举。	李德裕	夏晚有怀平泉林居	魏阙（公子牟）	1	[[3, 4, 5]]	
扬子淹投阁，邹生惜曳裾。	杜甫	秋日荆南送石首薛明府辞满告别奉寄薛尚书颂德叙怀斐然之作三十韵	投阁（扬雄，王莽）	1	[[3, 4]]	
待折东堂桂，归来更苦辛。	齐己	赠孙生	桂枝（郤诜）	1	[[2, 3, 4]]	
谁谓登龙日，翻成刻鹄年。	崔日知	冬日述怀奉呈韦祭酒张左丞兰台名贤	登龙（李膺）	1	[[2, 3]]	
卧忆郊扉月，恩深未挂冠。	许浑	病中二首	挂冠（逢萌）	1	[[9, 10]]	
刘表虽遗恨，庞公至死藏。	杜甫	寄彭州高三十五使君适虢州岑二十七长史参三十韵	庞公	1	[[6, 7]]	
颜子不得禄，谁谓天道平。	邵谒	赠郑殷处士	颜子（孔子，颜回）	1	[[0, 1]]	
惆怅怀杨仆，惭为关外人。	李德裕	初归平泉过龙门南岭遥望山居即事	杨仆移关（刘彻，杨仆）	1	[[6, 7, 8, 9, 10, 11]]	
永负汉庭哭，遥怜湘水魂。	杜甫	建都十二韵	汨罗（屈原）	1	[[8, 9, 10]]	
暮年且喜经行近，春日兼蒙暄暖扶。	杜甫	岳麓山道林二寺行		0		
三千客里宁无义，五百人中必有恩。	许浑	闻边将刘皋无辜受戮	三千客（田文，魏无忌，黄歇）	1	[[0, 1, 2]]	
窈窕难追，不禄于世。	李煜	昭惠周后诔		0		
落盘珠历历，摇佩玉琤琤。	白居易	和令狐仆射小饮听阮咸		0		
属国归何晚，楼兰斩未还。	杜甫	秦州杂诗二十首之七	苏属国（苏武）	1	[[0, 1, 2]]	
云生五色笔，月吐六钧弓。	吴融	赴阙次留献荆南成相公三十韵	五色笔（张协，江淹，郭璞，丘迟）	1	[[2, 3, 4]]	
摭拭欲赠之，申眉路无梯。	李白	赠范金卿二首 其一		0		
云浮非隐帝，日举类游童。	骆宾王	过故宋	牧马（黄帝，大隗）	1	[[9, 10]]	
众口金可铄，孤心丝共棼。	张九龄	荆州作二首	铄金	1	[[0, 1, 2]]	
桐阴覆井月斜明，百尺寒泉古甃清。	李郢	晓井		0		
野老采薇暇，蜗庐招客幽。	钱起	玉山东溪题李叟屋壁	蜗舍	1	[[6, 7]]	
雷声傍太白，雨在八九峰。	岑参	因假归白阁西草堂		0		
风意犹忆瑟，萤光乍近书。	鲍溶	过薛舍人旧隐	聚萤（车胤）	1	[[6, 7]]	
谁能借与抟扶势，万里飘飘试一飞。	李咸用	投所知	大鹏（庄子）	1	[[4, 5]]	
唤上驿亭还酩酊，两行红袖拂樽罍。	元稹	遭风二十韵		0		
但有无弦琴，共君尽尊中。	王昌龄	赵十四兄见访	无弦（陶潜）	2	[[2, 3, 4]]	
多病似逢秦氏药，久贫如得顾家金。	韦庄	寄湖州舍弟	秦医（晋侯，秦医缓）	1	[[4, 5, 6]]	
震雷翻幕燕，骤雨落河鱼。	杜甫	对雨书怀走邀许十一簿公	巢幕（公子札）	1	[[3, 4]]	
倘因松子去，长与世人辞。	孟浩然	寄天台道士	赤松（刘邦，张良，王子乔，黄初平）	1	[[2, 3]]	
一则藏身青木中，一则见形黑金东。	不详	高丽镜文		0		
贡喜音容间，冯招病疾缠。	杜甫	哭韦大夫之晋	冯唐	1	[[6, 7]]	
本求文举识，不在子真官。	李端	酬晋侍御见寄	荐祢（孔融，邹阳，祢衡）	1	[[2, 3, 4]]	
魏阙望中何日见，商歌奏罢复谁听。	严维	韦情献相公	商歌（宁戚，齐桓公）	1	[[8, 9]]	
吴兴卑小君应屈，为是蓬莱最后仙。	白居易	得湖州崔十八使君书喜与杭越邻郡因成长句代贺兼寄微之		0		
十载衣裘尽，临寒隐薜萝。	徐夤	北山秋晚	薜荔衣	1	[[9, 10, 11]]	
夫人先即世，令子各清标。	杜甫	哭王彭州抡		0		
袁公论剑术，孙子叙兵篇。	崔日知	冬日述怀奉呈韦祭酒张左丞兰台名贤	白猿	1	[[3, 4, 5]]	
石室先鸣者，金门待制同。	张九跨	酬赵二侍御使西军赠两省僚之作	金门（扬雄）	1	[[6, 7]]	
苹甘谢鸣鹿，罍满惭罄瓶。	韩愈	答张彻	鹿鸣	1	[[3, 4, 5]]	
进入閤前拜，退就廊下餐。	白居易	朝归书寄元八		0		
知爱鲁连归海上，肯令王剪在频阳。	杨巨源	赠张将军	却秦（鲁仲连）	1	[[2, 3, 4]]	
乱后今相见，秋深复远行。	杜甫	送元二适江左		0		
焰里寒冰结，杨华九月飞。	本寂	五相偈 其三		0		
轩皇竟磨灭，周孔亦衰老。	孟云卿	放歌行	轩皇（黄帝）	1	[[0, 1]]	
掷地金声信有之，莹然冰玉见清词。	卢纶	酬崔侍御早秋卧病书情见寄时君亦抱疾在假中	掷地（孙绰）	1	[[0, 1]]	
自筐及篚，我有货币。	皮日休	其四 纳夏		0		
今宵南极外，甘作老人星。	杜甫	泊松滋江亭	老人星	1	[[8, 9, 10]]	
零雨悲王粲，清尊别孔融。	卢照邻	西使兼送孟学士南游	北海尊（孔融）	1	[[9, 10, 11]]	
别后自疑园吏梦，归来谁信钓翁言。	章碣	桃源	蝴蝶（庄子）	1	[[4, 5, 6]]	
何如捧日安皇道，莫把回山示世人。	秦韬玉	仙掌	捧日	1	[[2, 3]]	
一庭杨柳春光暖，三径烟萝晚翠深。	刘沧	题马太尉华山庄	三径（求仲，羊仲，蒋诩）	1	[[8, 9]]	
萱草丛丛尔何物，等闲穿破绿莓苔。	卢纶	玩春为寄冯卫二补阙戏呈李益	萱草	1	[[0, 1]]	
龙竹养根凡几年，工人截之为长鞭。	高适	咏马鞭	龙竹（费长房）	1	[[0, 1]]	
入河蟾不没，捣药兔长生。	杜甫	月	玉兔	2	[[6, 7, 8]]	
绝弦罢流水，闻笛同山阳。	权德舆	从事淮南府过亡友杨校书旧厅感念愀然	绝弦（伯牙，钟子期）	1	[[0, 1]]	
颇识灌园意，于陵不自轻。	王维	春过贺遂员外药园	灌园	1	[[2, 3]]	
能为吉甫颂，善用子房筹。	高适	古乐府飞龙曲留上陈左相（陈希烈）	吉甫颂	1	[[2, 3, 4]]	
大须审固穿杨箭，莫遣参差鬓雪新。	李成用	与刘三礼陈孝廉言志	穿杨（养由基）	2	[[4, 5, 6]]	
郢曲思朋执，轻纱画胜游。	于濆	和绵州于中丞越王作二首	白雪（宋玉）	1	[[0, 1]]	
何时可为乐，梦里东山人。	李颀	寄镜湖朱处士	东山（谢安）	1	[[8, 9]]	
洞庭波渺渺，君去吊灵均。	刘长卿	送李侍御贬郴州	吊屈（贾谊，屈原）	1	[[8, 9, 10]]	
玄晏舞狂乌帽落，蓝田醉倒玉山颓。	白居易	蓝田刘明府携酌（一作酎）相过与皇甫郎中卯时同饮醉后赠之	玄晏（皇甫谧）	1	[[0, 1]]	
直饶玄会得，恬似眼中尘。	克符道者	颂 其二		0		
乐人惜日促，忧人厌年赊。	白居易	食后		0		
剡溪一醉十年事，忽忆棹回天未明。	许浑	对雪	乘兴（戴逵，王徽之）	1	[[0, 1, 2]]	
人生感故物，慷慨有馀悲。	杜甫	水槛		0		
青溪留别兴，更与白云期。	杜审言	和韦承庆过义阳公主山池五首 其五		0		
云开露崖峤，百里见石棱。	岑参	寄青城龙溪奂道人		0		
远望孤蟾明皎皎，近闻群鸟语啾啾。	寒山诗		蟾	1	[[3]]	
守道还如周柱史，鏖兵不羡霍嫖姚。	杜牧	送国棋王逢	嫖姚（霍去病）	2	[[12, 13, 14]]	
瑶台既灭夏，琼室复陨汤。覆车世不悟，秦氏兴阿房。	吴筠	览古十四首之三	覆车	1	[[12, 13]]	
张弟五车书，读书仍隐居。	王维	戏赠张五弟諲三首	五车（惠施，庄子）	2	[[2, 3, 4]]	
不知谁家子，复奏邯郸音。	王昌龄	江上闻笛		0		
年逾知命志尤坚，独向青山更绝编。	陆希声	阳羡杂咏十九首讲易台	绝编（孔子）	1	[[13, 14]]	
熏香荀令偏怜少，傅粉何郎不解愁。	李端	赠郭驸马之一	何郎（何晏，曹睿）	3	[[8, 9, 10, 11]]	
无去无来本湛然，不居内外及中间。	拾得	诗 其二十九		0		
东归万里惭张翰，西上四年羞卞和。	许浑	张安岁暮	鲈鱼（张翰）	1	[[5, 6]]	
古县萧条秋景晚，昔年陶令亦如君。头巾漉酒临黄菊，手板支颐向白云。	雍陶	寄永乐殷尧藩明府	漉酒（陶潜）	2	[[17, 18, 19]]	
主人熊轼任，归客稚门车。	钱起	江宁春夜裴使君席送萧员外	雉车（萧芝）	1	[[10, 11]]	
晨朝降白露，遥忆旧青毡。	杜甫	与任城许主簿游南池	青毡（王徽之，王操之，王献之）	2	[[8, 9, 10]]	
几时陪羽猎，应指钓璜溪。	杜甫	奉赠太常张卿二十韵	磻溪（吕尚，周文王）	1	[[8, 9]]	
终岁逍遥仁术内，无名甘老买臣乡。	方干	越中言事二首之二	买臣	1	[[12, 13]]	
近年如此思汉者，半为老病半埋骨。	元稹	其十一 缚戎人		0		
潘郎作赋年，陶令辞官后。	皇甫冉	寄刘方平	归去来（陶潜）	1	[[6, 7, 8, 9]]	
塞侵秦旧国，河浸汉荒村。	李洞	题咸阳楼		0		
可怜楚破息，肠断息夫人。	宋之问	息夫人		0		
结绶位卑甘晚达，登龙心在且高吟。	郑谷	作尉鄠郊送进士潘为下第南归	龙门	1	[[8, 9]]	
半夜剑吹牛斗动，二年门掩雀罗愁。	李群玉	献王中丞（时有除拜）	双剑（干将，张华，莫邪，雷焕）	1	[[4, 5, 6]]	
鼓鼙喧北里，圭玉映东床。	杨巨源	上刘侍中	东床（王羲之）	1	[[9, 10]]	
延州秦北户，关防犹可倚。	杜甫	塞芦子		0		
巡回数尺间，如见小蓬瀛。	元结	窊尊诗	蓬莱	1	[[9, 10]]	
烟波自此扁舟去，小酌文园杳未期。	李群玉	湘阴江亭却寄友人	五湖心（范蠡，勾践）	1	[[4, 5, 6]]	
上皇正在望仙楼，太真同凭阑干立。	元稹	连昌宫词		0		
千金笑里面，一搦掌中腰。	李百药	少年行	千金笑	1	[[0, 1, 2]]	
祖龙开国尽遐荒，庙建唐尧镇此邦。	轩辕弥明	谒尧帝庙	祖龙（秦始皇）	1	[[0, 1]]	
句践徵绝艳，扬蛾入吴关。	李白	西施		0		
逢人借问陶唐主，欲进冰蚕五色丝。	徐凝	员峤先生	陶唐	1	[[4, 5]]	
坐酌泠泠水，看煎瑟瑟尘。	白居易	山泉煎茶有怀		0		
无话瀛洲路，多年别少君。	贾岛	过杨道士居	蓬莱	1	[[2, 3]]	
事主来中禁，荣亲上北堂。	李端	送王羽林往秦州	北堂	1	[[9, 10]]	
芳树文君机上锦，远山孙寿镜中眉。	罗隐	题袁溪张逸人所居	堕髻（梁冀，孙寿）	1	[[10, 11, 12]]	
水底鲤鱼幸无数，愿君别后垂尺素。	岑参	敷水歌送窦渐入京	双鱼	2	[[2, 3], [13, 14]]	
长剑一寻歌一奏，此心争肯为鲈鱼。	罗隐	新安投所知	鲈鱼（张翰）	2	[[12, 13, 14]]	
行人与我玩幽境，北风切切吹衣冷。	李颀	少室雪晴送王宁		0		
我到东川恰相半，向南看月北看云。	元稹	其二 骆口驿二首		0		
夜学事须凭雪照，朝厨争奈绝烟何。	方干	偶作	孙康勤苦（孙康）	1	[[5, 6]]	
艳唱召燕姬，清弦待卢女。	皇甫冉	见诸姬学玉台体	卢女	1	[[9, 10]]	
宋国高风休敛翼，圣朝公道易酬身。	李咸用	与刘三礼陈孝廉言志	鹢路	1	[[0, 1, 2, 3]]	
罢战回龙节，朝天上凤池。	皇甫曾	奉送杜侍御还京	凤池（荀勖）	1	[[9, 10]]	
无端自向春园里，笑摘青梅叫阿侯。	施肩吾	少妇游春词	阿侯	1	[[13, 14]]	
如今岂无騕袅与骅骝，时无王良伯乐死即休。	杜甫	天育骠骑歌	伯乐	1	[[14, 15]]	
银台金阙如梦中，秦皇汉武空相待。	李白	登高丘而望远		0		
今朝竹马诸童子，尽是当时竹马孙。	朱元	迎孙刺史（郡阁雅谈云。孙愿家自贞元巳后。三代为池阳刺史。有戟门门子朱元迎道左。献诗曰。	骑儿逢郭伋（郭伋）	1	[[2, 3, 4]]	
自知毛骨还应异，更请孙阳仔细看。	平曾	絷白马诗上薛仆射	伯乐	1	[[10, 11]]	
泉声宜远听，入夜对支公。	李端	宿深上人院听远泉	支公（支道林）	1	[[9, 10]]	
宛转黄金白柄长，青荷叶子画鸳鸯。	王建	宫词一百首 其一百		0		
红叶寺多诗景致，白衣人尽酒交游。	高骈	途次内黄马病寄僧舍呈诸友人	送酒（陶潜，王弘）	1	[[8, 9, 10]]	
客有心，剑无口，客代剑言告鸦九。君勿矜我玉可切，君勿誇我钟可刜。	白居易	鸦九剑	切泥	1	[[22, 23]]	
桂形浅拂梁家黛，瓜字初分碧玉年。	李群玉	醉后赠冯姬	堕髻（梁冀，孙寿）	1	[[4, 5, 6]]	
临津双洛浦，对月两嫦娥。	杨巨源	名姝咏	洛浦（宓妃，曹植）	1	[[3, 4]]	
更思君去就，早晚问平津。	耿湋	过三郊驿却寄杨评事时此子郭令公欲有表荐	平津（公孙弘，薛泽）	1	[[9, 10]]	
久学文章含白凤，却因政事赐金鱼。	刘禹锡	酬乐天见贻贺金紫之什	吐凤才（扬雄）	1	[[5, 6]]	
彭泽官初去，河阳赋始传。	王勃	三月曲水宴得烟字		0		
向者玉珂人，谁是青云器。	杜甫	送顾八分文学适洪吉州	青云器（阮咸，颜延年）	1	[[8, 9, 10]]	
子玉和予去，应怜恨不穷。	周朴	春中途中寄南巴崔使君	子玉（崔瑗）	1	[[0, 1]]	
不同蜀魄啼残月，唯逐天鸡啭诘朝。	姚合	咏莺	蜀魄（杜宇）	1	[[2, 3]]	
青岩类姑射，碧涧似汾阳。	杨师道	奉和夏日晚景应诏	姑射	1	[[3, 4]]	
自古有秀色，西施与东邻。蛾眉不可妒，况乃效其颦。	李白	效古二首之二	效颦（孔子，师金，西施，颜回）	1	[[9, 10, 11]]	
如何肯到清秋日，已带斜阳又带蝉。	李商隐	杨柳枝		0		
回舟偶得风水便，烟帆数夕归潇湘。	李涉	寄河阳从事杨潜		0		
溪畔维舟问戴星，此中三害有图经。	罗隐	夜泊义兴戏呈邑宰	三害（周处）	1	[[10, 11]]	
出山还已醉，谢客旧能诗。	严维	晦日宴游	谢客（谢灵运）	1	[[6, 7]]	
严霜昨夜侵人骨，谁念高堂未授衣。	李栖筠	投宋大夫		0		
北钧唱羽人，玉女粲贤众。	无名氏	道藏歌诗 其四十二		0		
方朔家贫未有车，肯从荣利舍樵渔。	皮日休	寒日书斋即事三首	方朔（东方朔）	1	[[0, 1]]	
晨风惊迭树，晓月落危峰。	无名氏	龃龉病诗 其二		0		
携酒复携觞，朝朝一似忙。	李建勋	闲游		0		
甘棠名异奭，大树姓非冯。	吴融	赴阙次留献荆南成相公三十韵	大树（溤异）	1	[[6, 7]]	
猪肝无足累，马首敢辞勤。	独孤及	答子李滁州忆玉潭新居见寄	累安邑（闵贡）	1	[[0, 1, 2]]	
柱史从来非俗吏，青牛道士莫相疑。	储嗣宗	山邻	柱史（老子）	1	[[0, 1]]	
有威者凤，非梧不栖。	元希声	赠皇甫侍御赴都八首	栖梧	1	[[6, 7]]	
贾赋愁单阏，邹书怯大梁。	柳宗元	弘农公以硕德伟材屈于诬杯左官三岁复为大僚天监昭明人心感悦宗元窜伏湘浦拜贺末由谨献诗五十韵以毕微志	邹书（邹阳）	1	[[6, 7]]	
陈王抗表日，毛遂请行秋。	窦常	求自试	毛遂（毛遂，赵胜）	1	[[6, 7]]	
共许逢蒙快弓箭，再穿杨叶在明年。	张贲	奉和袭美醉中即席见赠次韵	穿杨（养由基）	2	[[9, 10, 11]]	
昔岁同讲道，青襟在师傍。	王建	送张籍归江东		0		
月色为怜今夜客，砧声那似去年秋。	护国	别盛安		0		
夏禹登八窗，散气响金兰。	无名氏	吴王夫差书一章并序		0		
撰酌辍行叹，指途勤远心。	沈佺期	饯远		0		
可惜凌波步罗袜，美人美人兮归去来，莫作朝云暮雨兮飞阳台。	李白	寄远十一首之十一	阳台（宋玉，楚襄王，瑶姬）	2	[[19, 20, 21, 22], [25, 26]]	
天宫水西寺，云锦照东郭。	李白	游水西简郑明府		0		
如登昆阆时，口诵灵真词。	许孟容	答权载之离合诗	十二楼	1	[[2, 3]]	
公来练猛士，欲夺天边城。	杜甫	扬旗	大风歌（刘邦）	1	[[3, 4]]	
请悉状之，谁为我听。	元结	五如石铭		0		
危弦伤远道，明镜惜红颜。	李商隐	戏赠张书记		0		
有僧飞锡到，留客话松间。	冷朝阳	同张深秀才游华严寺		0		
他日山中逢胜事，桃源洞里几人家。	刘长卿	送常十九归嵩少故林	桃源（陶潜）	1	[[8, 9]]	
回首春又归，翠华不能待。	刘驾	兰昌宫	翠华	1	[[6, 7]]	
履朔求衣早，临阳解佩羞。	徐夤	依御史温	解佩（郑交甫）	1	[[8, 9]]	
始信郢中人，乃能歌白雪。	储光羲	酬李处士山中见赠	白雪（宋玉）	1	[[9, 10]]	
山川不异江湖景，宾馆常闻食有鱼。	张蠙	送卢尚书赴灵武	弹铗（田文，冯谖）	1	[[12, 13, 14]]	
汉相见王陵，扬州事张禹。	韩翃	送万巨	王陵戆（刘邦，王陵）	1	[[3, 4, 5]]	
长吉太狂太白颠，二公文阵势横前。谁言后代无高手，夺得秦皇鞭鬼鞭。	齐己	谢荆幕孙郎中见示乐府歌集二十八字	石桥（秦始皇）	1	[[26, 27, 28, 29, 30]]	
与君别有相知分，同置身于木雁间。	白居易	咏怀寄皇甫朗之	木雁（庄子）	1	[[12, 13]]	
