sentence	author	title	allusion	variation_number	allusion_index
宋玉谩誇云雨会，谢连宁许梦魂通。	李咸用	和友人喜相遇十首	阳台（宋玉，楚襄王，瑶姬）	0	[]
众中赏我赋高唐，回看屈宋由年辈。	李商隐	偶成轻韵七十二句赠四同馀	阳台（宋玉，楚襄王，瑶姬）	0	[]
非关宋玉有微辞，却是襄王梦觉迟。一自高唐赋成后，楚天云雨尽堪疑。	李商隐	有感	阳台（宋玉，楚襄王，瑶姬）	2	[[10, 11, 12], [18, 19, 20]]
桂岑含芳远，莲塘属意疏。瑶姬与神女，长短空何如。	李商隐	木兰	阳台（宋玉，楚襄王，瑶姬）	1	[[15, 16]]
岂知为雨为云处，只有高唐十二峰。	李商隐	深宫	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11, 12, 13, 14]]
可怜应是阳台女，对坐鹭鸶娇不语。	李嘉祐	江上曲	阳台（宋玉，楚襄王，瑶姬）	2	[[4, 5, 6], [4, 5]]
传书青鸟迎箫凤，巫岭荆台数通梦。	李峤	拟古东飞伯劳西飞燕	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10, 11]]
灵童出海见，神女向台回。	李峤	雨	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 7]]
不因烟雨夕，何处梦阳台。	李德裕	秋日美晴郡楼闲眺寄荆南张书记	阳台（宋玉，楚襄王，瑶姬）	1	[[9, 10]]
少年才子心相许，夜夜高堂梦云雨。	李涉	寄荆娘写真	阳台（宋玉，楚襄王，瑶姬）	1	[[12, 13]]
十二山晴花尽开，楚宫双阙对阳台。	李涉	竹枝词	阳台（宋玉，楚襄王，瑶姬）	1	[[13, 14]]
当时惊觉高唐梦，唯有如今宋玉知。	李涉	遇湖州妓宋态宣二首之二	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5, 6]]
去年寄书报阳台，今年寄书重相催。	李白	久别离	阳台（宋玉，楚襄王，瑶姬）	1	[[5, 6]]
楼中见我金陵子，何似阳台云雨人。	李白	出妓金陵子呈卢六四首之一	阳台（宋玉，楚襄王，瑶姬）	3	[[10, 11, 12], [10, 11, 12, 13], [10, 11]]
神女去已久，襄王安在哉。	李白	古风	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
远忆巫山阳，花明渌江暖。	李白	寄远十一首之五	阳台（宋玉，楚襄王，瑶姬）	0	[]
阳台隔楚水，春草生黄河。	李白	寄远十一首之六	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
可惜凌波步罗袜，美人美人兮归去来，莫作朝云暮雨兮飞阳台。	李白	寄远十一首之十一	阳台（宋玉，楚襄王，瑶姬）	2	[[19, 20, 21, 22], [25, 26]]
相思不惜梦，日夜向阳台。	李白	寄远十一首之四	阳台（宋玉，楚襄王，瑶姬）	1	[[9, 10]]
明年若更征边塞，愿作阳台一段云。	李白	捣衣篇	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11]]
汉水波浪远，巫山云雨飞。东风吹客梦，西落此中时。	李白	江上寄巴东故人	阳台（宋玉，楚襄王，瑶姬）	2	[[6, 7, 8], [6, 7, 8, 9]]
霓衣不湿雨，特异阳台云。	李白	江上送女道士褚三清游南岳	阳台（宋玉，楚襄王，瑶姬）	2	[[8, 9, 10], [8, 9]]
一枝红艳露凝香，云雨巫山枉断肠。	李白	清平调词三首	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10, 11]]
虚传一片雨，枉作阳台神。纵为梦里相随去，不是襄王倾国人。	李白	系寻阳上崔相涣三首之三	阳台（宋玉，楚襄王，瑶姬）	2	[[8, 9, 10], [8, 9]]
非时妒桃李，自是舞阳台。	李益	立春日宁州行营因赋朔风吹飞雪	阳台（宋玉，楚襄王，瑶姬）	1	[[9, 10]]
巫峡通湘浦，迢迢隔云雨。	李端	古别离二首	阳台（宋玉，楚襄王，瑶姬）	0	[]
行云永绝襄王梦，野水偏伤宋玉怀。	李群玉	九日	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5, 6]]
寂寞高堂别楚君，玉人天上逐行云。	李群玉	宿巫山庙二首	阳台（宋玉，楚襄王，瑶姬）	0	[]
自从一别襄王梦，云雨空飞巫峡长。	李群玉	宿巫山庙二首	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5, 6]]
我思何所在，乃在阳台侧。	李群玉	我思何所在	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9]]
为报湘川神女道，莫教云雨湿旌旗。	李群玉	闻湘南从叔朝觐	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5]]
所思云雨外，何处寄馨香。	李群玉	临水蔷薇	阳台（宋玉，楚襄王，瑶姬）	0	[]
曾留宋玉旧衣裳，惹得巫山梦里香。	李群玉	赠人	阳台（宋玉，楚襄王，瑶姬）	0	[]
云雨无情难管领，任他别嫁楚襄王。	李群玉	赠人	阳台（宋玉，楚襄王，瑶姬）	1	[[12, 13, 14]]
巫云多感梦，桂楫早回旋。	李群玉	送友人之峡	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
东吴有赋客，愿识阳台仙。	李群玉	送友人之峡	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9]]
莫令巫山下，幽梦惹云雨。	李群玉	送郑京昭之云安	阳台（宋玉，楚襄王，瑶姬）	0	[]
愿托襄王云雨梦，阳台今夜降神仙。	李群玉	醉后赠冯姬	阳台（宋玉，楚襄王，瑶姬）	4	[[4, 5, 6], [2, 3, 4, 5], [8, 9], [5, 6]]
瑶姬不可见，行雨在高丘。	李群玉	云安	阳台（宋玉，楚襄王，瑶姬）	0	[]
不知精爽归何处，疑是行云秋色中。	李群玉	题二妃庙	阳台（宋玉，楚襄王，瑶姬）	0	[]
蜀烟飞重锦，峡雨溅轻容。	李贺	恼公	阳台（宋玉，楚襄王，瑶姬）	0	[]
金鹅屏风蜀山梦，鸾裾凤带行烟重。	李贺	洛姝真珠	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5, 6]]
离鸾别凤烟梧中，巫云蜀雨遥相通。	李贺	湘妃	阳台（宋玉，楚襄王，瑶姬）	2	[[8, 9, 10, 11], [8, 9]]
行云沾翠辇，今日似襄王。	李贺	追赋画江潭苑四首	阳台（宋玉，楚襄王，瑶姬）	0	[]
湘水夜空巫峡远，不知归路欲如何。	李郢	中元夜	阳台（宋玉，楚襄王，瑶姬）	0	[]
艳质已随云雨散，凤楼空锁月明天。	杜牧	伤友人悼吹箫妓	阳台（宋玉，楚襄王，瑶姬）	0	[]
城高铁瓮横强弩，柳暗朱楼多梦云。	杜牧	润州二首之二	阳台（宋玉，楚襄王，瑶姬）	1	[[13, 14]]
凝魂空荐梦，低耳悔听琴。	杜牧	为人题赠二首	阳台（宋玉，楚襄王，瑶姬）	1	[[3, 4]]
戈槛营中夜未央，雨沾云惹侍襄王。	杜牧	羊栏浦夜陪宴会	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10, 11]]
楚江巫峡半云雨，清簟疏帘看弈棋。	杜甫	七月一日题终明府水楼二首	阳台（宋玉，楚襄王，瑶姬）	0	[]
巫峡长云雨，秦城近斗杓。	杜甫	哭王彭州抡	阳台（宋玉，楚襄王，瑶姬）	0	[]
晴浴狎鸥分处处，雨随神女下朝朝。	杜甫	夔州歌十绝句	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11]]
白狗黄牛峡，朝云暮雨祠。	杜甫	奉使崔都水翁下峡	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 7, 8, 9]]
襄王薄行迹，莫学冷如丁。	杜甫	奉酬薛十二丈判官见赠	阳台（宋玉，楚襄王，瑶姬）	0	[]
荆扬春冬异风土，巫峡日夜多云雨。	杜甫	寄柏学士林居	阳台（宋玉，楚襄王，瑶姬）	0	[]
始知云雨峡，忽尽下牢边。	杜甫	春夜峡州田侍御长史津亭留宴	阳台（宋玉，楚襄王，瑶姬）	0	[]
他日辞神女，伤春怯杜鹃。	杜甫	秋日夔府咏怀奉寄郑监李宾客一百韵	阳台（宋玉，楚襄王，瑶姬）	1	[[3, 4]]
冥冥翠龙驾，多自巫山台。	杜甫	雨	阳台（宋玉，楚襄王，瑶姬）	0	[]
干戈盛阴气，未必自阳台。	杜甫	雨	阳台（宋玉，楚襄王，瑶姬）	1	[[9, 10]]
舞石旋应将乳子，行云莫自湿仙衣。	杜甫	雨不绝	阳台（宋玉，楚襄王，瑶姬）	0	[]
神女花钿落，鲛人织杼悲。	杜甫	雨四首	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
何须妒云雨，霹雳楚王台。	杜甫	雷	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10]]
独有荆王殿，时时暮雨过。	杨巨源	名姝咏	阳台（宋玉，楚襄王，瑶姬）	0	[]
妾家巫峡阳，罗幌寝兰堂。纵便朦胧觉，魂犹逐楚王。	杨巨源	美人春怨	阳台（宋玉，楚襄王，瑶姬）	0	[]
更笑巫山曲，空传暮雨过。	杨师道	初宵看婚	阳台（宋玉，楚襄王，瑶姬）	0	[]
暮雨朝云几日归，如丝如雾湿人衣。	杨凭	春情	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1, 2, 3]]
行雨若迷归处路，近南惟见祝融峰。	杨凭	赠马炼师	阳台（宋玉，楚襄王，瑶姬）	0	[]
晓随云雨归何处，还是襄王梦觉愁。	权德舆	赠友人	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11, 12]]
阳台巫山上，风雨忽清旷。朝云与游龙，变化千万状。	权德舆	杂诗五首之二	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
芳草落花明月榭，朝云暮雨锦城春。	武元衡	同幕府夜宴惜花	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10, 11]]
他日相思梦巫峡，莫教云雨晦阳台。	武元衡	赠歌人	阳台（宋玉，楚襄王，瑶姬）	1	[[13, 14]]
洛川昔云遇，高唐今尚违。	武平一	妾薄命	阳台（宋玉，楚襄王，瑶姬）	0	[]
仙梦香魂不久留，满川云雨满宫愁。	汪遵	瑶台	阳台（宋玉，楚襄王，瑶姬）	0	[]
使君滩上草，神女馆前云。	沈佺期	十三四时尝从巫峡过他日偶然有思	阳台（宋玉，楚襄王，瑶姬）	1	[[6, 7]]
江南弄，巫山连楚梦，行雨行云几相送。	王勃	江南弄	阳台（宋玉，楚襄王，瑶姬）	2	[[7, 8], [10, 11, 12, 13]]
若向阳台荐枕，何啻得胜朝云。	王勃	杂曲	阳台（宋玉，楚襄王，瑶姬）	1	[[2, 3]]
谁入巫山梦，唯应洛水神。	王涯	思君恩	阳台（宋玉，楚襄王，瑶姬）	0	[]
阳台千万里，何处作朝云。	皇甫冉	同李苏州伤美人	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
朝朝作行云，襄王迷处所。	皇甫冉	见诸姬学玉台体	阳台（宋玉，楚襄王，瑶姬）	0	[]
高唐几百里，树色接阳台。	卢象	峡中作	阳台（宋玉，楚襄王，瑶姬）	1	[[9, 10]]
梦寐睹神女，金沙鸣佩环。	祖咏	古意二首	阳台（宋玉，楚襄王，瑶姬）	1	[[3, 4]]
好笑襄王大迂阔，曾卧巫云见神女。银锁金簧不得听，空劳翠辇冲泥雨。	秦韬玉	吹笙歌	阳台（宋玉，楚襄王，瑶姬）	2	[[13, 14], [10, 11]]
云雨今归何处去，黄鹂飞上野棠花。	窦巩	宫人斜	阳台（宋玉，楚襄王，瑶姬）	0	[]
何事不归巫峡去，故来人世断人肠。	章孝标	贻美人	阳台（宋玉，楚襄王，瑶姬）	0	[]
神女云迎马，荆门雨湿衣。	綦毋潜	送崔员外黔中监选	阳台（宋玉，楚襄王，瑶姬）	2	[[0, 1, 2], [0, 1]]
为报高唐神女道，速排云雨候清词。	繁知一	书巫山神女祠	阳台（宋玉，楚襄王，瑶姬）	2	[[2, 3, 4, 5], [4, 5]]
巫山洛浦本无情，总为佳人便得名。今日雕阴有神艳，后来公子莫相轻。	罗虬	比红儿诗	阳台（宋玉，楚襄王，瑶姬）	0	[]
自隐新从梦里来，岭云微步下阳台。	罗虬	比红儿诗之二十五	阳台（宋玉，楚襄王，瑶姬）	1	[[13, 14]]
疏属便同巫峡路，洛川真是武陵溪。	罗虬	比红儿诗之六十一	阳台（宋玉，楚襄王，瑶姬）	0	[]
神女初离碧玉阶，彤云犹拥牡丹鞋。	范元凯	章仇公席上咏真珠姬	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
处士不生巫峡梦，虚劳神女下阳台。	莲花妓	献陈陶处士	阳台（宋玉，楚襄王，瑶姬）	3	[[4, 5, 6], [10, 11], [13, 14]]
行雨有时度，溪流何日穷。	蒋冽	巫山之阳香溪之阴明妃神女旧迹存焉	阳台（宋玉，楚襄王，瑶姬）	0	[]
欲令从此行霖雨，先赐巫山一片云。	薛𦀒	敕赠康尚书美人	阳台（宋玉，楚襄王，瑶姬）	0	[]
思惟不是梦，此会胜高唐。	薛能	戏题	阳台（宋玉，楚襄王，瑶姬）	0	[]
昨夜巫山中，失却阳台女。朝来香阁里，独伴楚王语。	薛馧	古意	阳台（宋玉，楚襄王，瑶姬）	2	[[8, 9, 10], [8, 9]]
也知暮雨生巫峡，争奈朝云属楚王。	袁皓	寄岳阳严使君	阳台（宋玉，楚襄王，瑶姬）	0	[]
荒淫却入阳台梦，惑乱怀襄父子心。	袁郊	云	阳台（宋玉，楚襄王，瑶姬）	2	[[4, 5, 6], [4, 5]]
从教水溅罗裙湿，还道朝来行雨归。	裴虔馀	柳枝词咏篙水溅妓衣	阳台（宋玉，楚襄王，瑶姬）	0	[]
精灵应自在，云雨不相关。	许棠	贞女祠	阳台（宋玉，楚襄王，瑶姬）	0	[]
神女暂来云易散，仙娥初去月难留。	许浑	秋晚云阳驿西亭莲池	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]
同来不得同归去，永负朝云暮雨情。	谁氏女	题沙鹿门	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11, 12, 13]]
不知今夕是何夕，催促阳台近镜台。	贾岛	友人婚杨氏催妆	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11]]
疑岭春应遍，阳台雨欲收。	赵冬曦	奉答燕公	阳台（宋玉，楚襄王，瑶姬）	2	[[6, 7, 8], [6, 7]]
云雨有归时，鸡犬无还日。	邵谒	经安容先生旧居	阳台（宋玉，楚襄王，瑶姬）	0	[]
巫山巫峡高何已，行雨行云一时起。一时起，三春暮，若言来，且就阳台路。	郎大家宋氏	朝云引	阳台（宋玉，楚襄王，瑶姬）	2	[[8, 9, 10, 11], [30, 31]]
疑逐朝云去，翻随暮雨来。	郑世翼	看新婚	阳台（宋玉，楚襄王，瑶姬）	0	[]
江山追宋玉，云雨忆荆王。	钱起	送衡阳归客	阳台（宋玉，楚襄王，瑶姬）	0	[]
状瑶台之微月，点巫山之朝云。	陈子昂	彩树歌	阳台（宋玉，楚襄王，瑶姬）	0	[]
朝云无处所，荆国亦沦亡。	陈子昂	感遇诗三十八首之二十七	阳台（宋玉，楚襄王，瑶姬）	0	[]
无心伴行雨，何必梦荆王。	陈希烈	赋得云生栋梁间	阳台（宋玉，楚襄王，瑶姬）	0	[]
云行疑带雨，星步欲凌风。	韦渠牟	步虚词十九首	阳台（宋玉，楚襄王，瑶姬）	0	[]
楚王宫去阳台近，莫倚风流滞少年。	韦庄	送李秀才归荆溪	阳台（宋玉，楚襄王，瑶姬）	1	[[4, 5]]
朝云暮雨会合，罗袜绣被逢迎。	韩偓	六言三首之一	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1, 2, 3]]
云凝巫峡梦，帘闭景阳妆。	韩琮	牡丹	阳台（宋玉，楚襄王，瑶姬）	1	[[2, 3, 4]]
春风淡荡无心后，见说襄王梦亦稀。	韩琮	云	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11, 12]]
明朝若相忆，云雨出巫山。	顾况	春游曲二首	阳台（宋玉，楚襄王，瑶姬）	0	[]
莫怪常有千行泪，只为阳台一片云。	骆宾王	忆蜀地佳人	阳台（宋玉，楚襄王，瑶姬）	2	[[10, 11, 12, 13, 14], [10, 11]]
风流化为雨，日暮下巫阳。	高蟾	楚思	阳台（宋玉，楚襄王，瑶姬）	0	[]
青春楚女妒云老，白日神人入梦稀。	鲍溶	巫山怀古	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11, 12, 13]]
萧郎不顾凤楼人，云涩回车泪脸新。	上元夫人	留别	吹箫（弄玉，秦穆公，萧史）	2	[[4, 5], [0, 1]]
弄玉有夫皆得道，刘纲兼室尽登仙。	上元夫人	再赠	吹箫（弄玉，秦穆公，萧史）	1	[[0, 1]]
中有学仙侣，吹箫弄山月。	丘丹	和韦使君秋夜见寄	吹箫（弄玉，秦穆公，萧史）	1	[[6, 7]]
若非载笔登麟阁，定是吹箫伴凤台。	于季子	早春洛阳答杜审言	吹箫（弄玉，秦穆公，萧史）	3	[[10, 11, 12], [10, 11], [13, 14]]
行云无处所，萧史在楼中。	元稹	会真诗三十韵	吹箫（弄玉，秦穆公，萧史）	1	[[6, 7]]
舆辇乘人日，登临上凤京。	刘宪	奉和人日清晖阁宴群臣遇雪应制	吹箫（弄玉，秦穆公，萧史）	0	[]
深居凤城曲，日预龙华会。	刘长卿	早春赠别赵居士还江左时长卿下第归嵩阳旧居	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3]]
遗殿空长闭，乘鸾自不回。	司空曙	唐昌公主院看花	吹箫（弄玉，秦穆公，萧史）	1	[[6, 7]]
上上开鹑野，师师出凤城。	司空曙	御制雨后出城观览敕朝臣已下属和	吹箫（弄玉，秦穆公，萧史）	1	[[9, 10]]
镜掩鸾空在，霞消凤不回。	司空曙	题玉真观公主山池院	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9, 10]]
无复秦楼上，吹箫下凤皇。	吴兢	永泰公主挽歌二首	吹箫（弄玉，秦穆公，萧史）	2	[[6, 7], [2, 3]]
旁沾画眉府，斜入教箫楼。	吴融	御沟十六韵	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9, 10]]
粉貌早闻残洛市，箫声犹自傍秦宫。	吴融	无题	吹箫（弄玉，秦穆公，萧史）	0	[]
若遇仙丹偕羽化，便随萧史亦何伤。	周繇	和段成式	吹箫（弄玉，秦穆公，萧史）	1	[[10, 11]]
吹罢玉箫春似海，一双彩凤忽飞来。	唐彦谦	无题十首之三	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3]]
人间有此郡，况在凤城边。	姚合	送裴中丞赴华州	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9]]
心在林泉身在城，凤凰楼下得閒名。	姚合	题崔驸马宅	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9, 10]]
寂寞空馀歌舞地，玉箫声绝凤归天。	姚合	题梁国公主池亭	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9]]
箫奏秦台里，书开鲁壁中。	宋之问	宴安乐公主宅得空字	吹箫（弄玉，秦穆公，萧史）	2	[[0, 1, 2, 3], [2, 3]]
马向铺钱埒，箫闻弄玉台。	宗楚客	安乐公主移入新宅侍宴应制	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9]]
秦女去已久，仙台在中峰。	岑参	冬夜宿仙游寺南凉堂呈谦道人	吹箫（弄玉，秦穆公，萧史）	1	[[0, 1]]
不逢秦女在，何处听吹箫。	岑参	崔驸马山池重送宇文明府	吹箫（弄玉，秦穆公，萧史）	2	[[2, 3], [9, 10]]
昔来唯有秦王女，独自吹箫乘白云。	岑参	感遇	吹箫（弄玉，秦穆公，萧史）	2	[[4, 5, 6], [10, 11]]
凤皇城头日欲斜，门前高树鸣春鸦。	岑参	感遇	吹箫（弄玉，秦穆公，萧史）	0	[]
爵位题龙旐，威仪出凤城。	张说	赠工部尚书冯公挽歌三首	吹箫（弄玉，秦穆公，萧史）	1	[[9, 10]]
花源药屿凤城西，翠幕纱窗莺乱啼。	张谔	延平门高斋亭子应歧王教	吹箫（弄玉，秦穆公，萧史）	1	[[4, 5]]
学凤年犹小，乘龙日尚赊。	张谓	玉清公主挽歌	吹箫（弄玉，秦穆公，萧史）	1	[[0, 1]]
凤凰楼上伴吹箫，鹦鹉杯中醉留客。	戎昱	赠别张驸马	吹箫（弄玉，秦穆公，萧史）	2	[[0, 1, 2], [5, 6]]
回首吹箫天上伴，上阳花落共谁言。	戴叔伦	汉宫人入道	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3]]
昔岁曾为萧史伴，今朝应作宋家邻。	方干	赠美人四首之四	吹箫（弄玉，秦穆公，萧史）	2	[[4, 5, 6], [4, 5]]
不似秦楼上，吹箫空学仙。	李世民	三层阁上置音声	吹箫（弄玉，秦穆公，萧史）	2	[[6, 7], [2, 3]]
牵牛南渡象昭回，学凤楼成帝女来。	李乂	侍宴安乐公主新宅应制	吹箫（弄玉，秦穆公，萧史）	2	[[9, 10], [8, 9]]
贵游鳣序集，仙女凤楼期。	李乂	侍宴长宁公主东庄应制	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9]]
