sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
谒客唯题凤，偷儿欲觇毡。	李端	晚春过夏侯校书值其沉醉戏赠	题凤（吕安，嵇喜，嵇康）	1	[[3, 4]]	[3, 4,题凤（吕安，嵇喜，嵇康）]
深居凤城曲，日预龙华会。	刘长卿	早春赠别赵居士还江左时长卿下第归嵩阳旧居	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3]]	[2, 3,吹箫（弄玉，秦穆公，萧史）]
唯寄壶中客，金丹许共分。	贯休	故林偶作	壶中（壶公）	1	[[2, 3]]	[2, 3,壶中（壶公）]
久慕餐霞客，常悲习蓼虫。	卢拱	中元日观法事	流霞	1	[[2, 3, 4]]	[2, 3, 4,流霞]
初开郢客缄封后，想见巴山冰雪深。	刘禹锡	酬元九侍御赠璧竹鞭长句	白雪（宋玉）	1	[[2, 3]]	[2, 3,白雪（宋玉）]
丘墙高莫比，萧宅僻还清。	姚合	和裴令公新成绿野堂即事	夫子墙（子贡，孔子）	1	[[0, 1]]	[0, 1,夫子墙（子贡，孔子）]
万里衔芦别故乡，云飞雨宿向潇湘。	杜牧	雁	衔芦	1	[[2, 3]]	[2, 3,衔芦]
定远功那比，平津策乃迂。	权德舆	建除诗	平津（公孙弘，薛泽）;定远（班超）	2	[[6, 7]];[[0, 1]]	[6, 7,平津（公孙弘，薛泽）];[0, 1,定远（班超）]
礼乐遥传鲁伯禽，宾客争过魏公子。	高适	题李别驾壁	信陵（魏无忌）	1	[[12, 13, 14]]	[12, 13, 14,信陵（魏无忌）]
叨承解榻礼，更得问缣游。	高适	东平旅游奉赠薛太守二十四韵	解榻（周璆，徐稚，陈蕃）	1	[[2, 3]]	[2, 3,解榻（周璆，徐稚，陈蕃）]
不见休上人，空伤碧云思。	李群玉	怀初公	惠休（汤惠休，鲍照）	1	[[2, 3, 4]]	[2, 3, 4,惠休（汤惠休，鲍照）]
凤凰楼上伴吹箫，鹦鹉杯中醉留客。	戎昱	赠别张驸马	吹箫（弄玉，秦穆公，萧史）	2	[[0, 1, 2], [5, 6]]	[0, 1, 2,吹箫（弄玉，秦穆公，萧史）]; [5, 6,吹箫（弄玉，秦穆公，萧史）]
勿剪棠犹在，波澄水更清。	孟浩然	送韩使君除洪州都曹	甘棠（召公姬奭）	1	[[2, 3]]	[2, 3,甘棠（召公姬奭）]
上言陈尧舜，下言引龙夔。	韩愈	归彭城	夔（伊尹，夔，龙）	2	[[9, 10]]	[9, 10,夔（伊尹，夔，龙）]
琼浆驻容发，甘露莹心灵。	李华	云母泉诗		0		
孔坐洽良俦，陈筵几献酬。	李峤	酒	投辖（陈遵）	1	[[6, 7]]	[6, 7,投辖（陈遵）]
琴酒曾将风月须，谢公名迹满江湖。	赵嘏	十无诗寄桂府杨中丞	谢公（谢安）	1	[[8, 9]]	[8, 9,谢公（谢安）]
过海独辞王母面，度关谁识老聃身。	刘威	赠道者	王母（西王母）	1	[[4, 5]]	[4, 5,王母（西王母）]
小船隔水催桃叶，大鼓当风舞柘枝。	杨巨源	寄申州卢拱使君	桃叶（桃叶，王子敬，王献之）	1	[[5, 6]]	[5, 6,桃叶（桃叶，王子敬，王献之）]
睡觉花阴芳草软，不知明月出墙东。	李中	酒醒		0		
若非载笔登麟阁，定是吹箫伴凤台。	于季子	早春洛阳答杜审言	吹箫（弄玉，秦穆公，萧史）;麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	4	[[10, 11, 12, 13, 14]];[[5, 6]]	[10, 11, 12, 13, 14,吹箫（弄玉，秦穆公，萧史）];[5, 6,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
如何补衮服，来看衲衣人。	贯休	刘相公见访	补衮（仲山甫）	1	[[2, 3]]	[2, 3,补衮（仲山甫）]
赤龙已赴东方暗，黄犬徒怀上蔡悲。	储嗣宗	长安怀古	上蔡（李斯，赵高）;斩蛇（刘邦）	3	[[12, 13, 14]];[[0, 1]]	[12, 13, 14,上蔡（李斯，赵高）];[0, 1,斩蛇（刘邦）]
寂历闲吟动，冥濛暗思生。	白居易	早发楚城驿		0		
数枝艳拂文君酒，半里红敧宋玉墙。	罗隐	桃花	当垆（卓文君，司马相如）	1	[[4, 5, 6]]	[4, 5, 6,当垆（卓文君，司马相如）]
惟有陶潜柳，萧条对掩扉。	刘长卿	送金昌宋归钱塘	五柳（陶潜）	1	[[2, 3, 4]]	[2, 3, 4,五柳（陶潜）]
未学苏秦荣佩印，却思平子赋归田。	薛逢	座中走笔送前萧使君	六印（苏秦）;平子赋（张衡）	3	[[5, 6]];[[10, 11, 12, 13, 14]]	[5, 6,六印（苏秦）];[10, 11, 12, 13, 14,平子赋（张衡）]
江同渭滨远，山似傅岩高。	姚合	和郑相演杨尚书蜀中唱和诗	磻溪（吕尚，周文王）;傅岩（傅说）	2	[[2, 3]];[[8, 9]]	[2, 3,磻溪（吕尚，周文王）];[8, 9,傅岩（傅说）]
惟餐白石过白日，拟骑青竹上青冥。	张蠙	华阳道者	煮白石	1	[[1, 2, 3]]	[1, 2, 3,煮白石]
猿鸣孤月夜，再使泪沾裳。	张说	和朱使欣道峡似巫山之作	第三声	1	[[8, 11]]	[8, 9, 10, 11,第三声]
百年胶漆初心在，万里烟霄中路分。	白居易	予与山南王仆射起淮南李仆射绅事历五朝逾三纪海内年辈今唯三人	胶漆	1	[[2, 3]]	[2, 3,胶漆]
西日至今悲兔苑，东波终不反龙舟。	秦韬玉	隋堤	梁园（刘武）	1	[[5, 6]]	[5, 6,梁园（刘武）]
小县情未惬，折腰君莫辞。	李颀	赠别高三十五	五斗米（陶潜）	1	[[6, 8]]	[6, 7, 8,五斗米（陶潜）]
故山可往薇可采，一自人间星岁改。	韦应物	送褚校书归旧山歌	采薇（伯夷，叔齐）	1	[[0, 2]]	[0, 1, 2,采薇（伯夷，叔齐）]
上宰调梅寄，元戎细柳威。	李义	奉和希望春宫送朔方军大总管张仁亶	盐梅（傅说，殷高宗）;柳营（周亚夫，徐厉）	2	[[2, 3]];[[8, 9, 10]]	[2, 3,盐梅（傅说，殷高宗）];[8, 9, 10,柳营（周亚夫，徐厉）]
往年诣骊山，献赋温泉宫。	岑参	送祈乐归河东		0		
座非陈子惊，门还魏公扫。	孟浩然	襄阳公宅饮	扫门（魏勃）	1	[[10, 11]]	[10, 11,扫门（魏勃）]
山中地僻好藏修，寂寂幽居架小楼。	牟融	登环翠楼		0		
况此年犹少，酬知足自强。	李频	及第后归		0		
谁知一沼内，亦有五湖心。	郑损	钓阁	五湖心（范蠡，勾践）	1	[[8, 9, 10]]	[8, 9, 10,五湖心（范蠡，勾践）]
时吟招隐诗，或制闲居赋。	王维	丁寓田家有赠	闲居赋（潘岳）	1	[[8, 9, 10]]	[8, 9, 10,闲居赋（潘岳）]
掘剑知埋狱，提刀见发硎。	杜甫	秦川见敕目薛三璩授司议郎毕四曜除监察与二子有故远喜迁官兼述索居凡三十韵	双剑（干将，张华，莫邪，雷焕）;无全牛（庖丁）	2	[[3, 5]];[[7, 8]]	[3, 4, 5,双剑（干将，张华，莫邪，雷焕）];[7, 8,无全牛（庖丁）]
枉破吴王国，徒为西子身。	于濆	越溪女	西施（夫差，范蠡，西施）	1	[[8, 9]]	[8, 9,西施（夫差，范蠡，西施）]
胶漆常投分，荆蛮各倦游。	独孤及	将赴京答李纾赠别	胶漆	1	[[0, 1]]	[0, 1,胶漆]
双剑变成龙化去，两溪相并水归南。	窦巩	题剑津	双剑（干将，张华，莫邪，雷焕）	1	[[0, 1]]	[0, 1,双剑（干将，张华，莫邪，雷焕）]
湘妃独立九疑暮，汉女菱歌春日长。	韦应物	鼋头山神女歌	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[0, 1]]	[0, 1,湘妃（唐尧，女英，娥皇，舜，虞舜）]
心知报恩处，对酒歌易水。	鲍溶	壮士行	易水寒（聂政，荆轲，燕丹）	1	[[8, 11]]	[8, 9, 10, 11,易水寒（聂政，荆轲，燕丹）]
欲笑周文歌宴镐，遥轻汉武乐横汾。	王维	大同殿柱产玉芝龙池上有庆云神光照殿百官共睹圣恩便赐宴乐敢书即事	横汾（刘彻）;宴镐（周武王）	2	[[13, 14]];[[5, 6]]	[13, 14,横汾（刘彻）];[5, 6,宴镐（周武王）]
紫府与玄洲，谁来物外游。	韦渠牟	步虚词十九首之十八	紫府	1	[[0, 1]]	[0, 1,紫府]
北堂应久待，乡梦促征期。	岑参	送张直公归南郑拜省	北堂	1	[[0, 1]]	[0, 1,北堂]
此琴等焦尾，此鹤方胎生。	顾况	谢王郎中见赠琴鹤	焦尾（蔡邕）	1	[[3, 4]]	[3, 4,焦尾（蔡邕）]
只缘五斗米，辜负一渔竿。	岑参	初授官题高冠草堂	五斗米（陶潜）	1	[[2, 3, 4]]	[2, 3, 4,五斗米（陶潜）]
空嗟凤吹去，无复鸡鸣朝。	权德舆	惠昭皇太子挽歌词二首	子晋（王子乔）	2	[[2, 3, 4]]	[2, 3, 4,子晋（王子乔）]
今日任公子，沧浪罢钓竿。	李白	金陵望汉江	任公	2	[[2, 3, 4]]	[2, 3, 4,任公]
凡鸟已相噪，凤皇安得知。	张九龄	杂诗五首	题凤（吕安，嵇喜，嵇康）	1	[[0, 1]]	[0, 1,题凤（吕安，嵇喜，嵇康）]
自从孤馆深锁窗，桂花几度圆还缺。	李贺	有所思	月桂	1	[[8, 9]]	[8, 9,月桂]
天子三章传，陈王七步才。	李峤	诗	七步（曹丕，曹植）	2	[[8, 9, 10]]	[8, 9, 10,七步（曹丕，曹植）]
蟾桂自归三径后，鹤书曾降九天来。	罗隐	九华山费征君所居	三径（求仲，羊仲，蒋诩）;鹤书徵	2	[[4, 5]];[[8, 10]]	[4, 5,三径（求仲，羊仲，蒋诩）];[8, 9, 10,鹤书徵]
风吹一片叶，万物已惊秋。	杜牧	早秋客舍	一叶;一叶	2	[[9, 11]];[[9, 11]]	[9, 10, 11,一叶];[9, 10, 11,一叶]
朝朝待诏青锁闱，中有万年之树蓬莱池。	韦应物	送褚校书归旧山歌	青琐;万年枝	2	[[4, 5]];[[10, 12]]	[4, 5,青琐];[10, 11, 12,万年枝]
王出三山按五湖，楼船跨海次陪都。	李白	永王东巡歌十一首 其七		0		
数日奇香在，何年白鹤归。	李德裕	遥伤茅山孙尊师三首之三	令威（丁令威）	2	[[8, 9, 10]]	[8, 9, 10,令威（丁令威）]
离情方浩荡，莫说去刀州。	窦巩	汉阴驿与宇文十相遇旋归西川因以赠别	刀州（王浚）	1	[[9, 10]]	[9, 10,刀州（王浚）]
哀挽渭川曲，空歌汾水阳。	武元衡	顺宗至德大圣皇帝挽歌词三首之三	横汾（刘彻）	1	[[7, 8, 9]]	[7, 8, 9,横汾（刘彻）]
至今汨罗水，不葬大夫骨。	曹邺	文宗陵	汨罗（屈原）	1	[[2, 3]]	[2, 3,汨罗（屈原）]
旧从张博望，新事郑长秋。	韩翃	送监军李判官	张骞	1	[[2, 3, 4]]	[2, 3, 4,张骞]
殷勤为报同袍友，我亦无心似海槎。	温庭筠	送陈嘏之侯官兼简李常侍	乘槎	1	[[13, 14]]	[13, 14,乘槎]
巍巍登坛臣，独正天柱倾。	卢纶	纶与吉侍郎中孚司空郎中曙苗员外发兼寄夏侯侍御审侯仓曹钊	天柱	1	[[8, 9]]	[8, 9,天柱]
大国本多士，荆岑无遗璧。	李益	华阴东泉同张处士诣藏律师兼简县内同官因寄齐中书	卞和	1	[[6, 7]]	[6, 7,卞和]
即今扬策度，非是弃繻回。	王勃	散关晨度	弃繻（终军）	1	[[8, 9]]	[8, 9,弃繻（终军）]
祗奉先构，礼备怀柔。	不详	郊庙歌辞 享太庙乐章 严和		0		
朝朝缑氏鹤，长向洛城飞。	崔融	和梁王众传张光禄是王子晋后身	子晋（王子乔）	1	[[2, 3, 4]]	[2, 3, 4,子晋（王子乔）]
珩璜联采组，琴瑟谐宫徵。	权德舆	元和元年蒙居封成纪县伯时室中封安喜县君感庆兼怀聊申贺赠	琴瑟	1	[[6, 7]]	[6, 7,琴瑟]
茂陵刘郎秋风客，夜闻马嘶晓无迹。	李贺	金铜仙人辞汉歌	横汾（刘彻）	1	[[4, 5, 6]]	[4, 5, 6,横汾（刘彻）]
束带自衡门，奉命宰王畿。	韦应物	秋集罢还途中作谨献寿春公黎公	衡门	1	[[3, 4]]	[3, 4,衡门]
红楼知有酒，谁肯学袁安。	无可	雪	卧袁安（袁安）;卧袁安（袁安）	2	[[9, 11]];[[9, 11]]	[9, 10, 11,卧袁安（袁安）];[9, 10, 11,卧袁安（袁安）]
平原门下十馀人，独受恩多未杀身。	鲍防	送薛补阙入朝（一作鲍溶诗）	平原君	1	[[0, 2]]	[0, 1, 2,平原君]
关识新安地，封传临晋乡。	柳宗元	弘农公以硕德伟材屈于诬枉左官三岁复为大僚天监昭明人心感悦完元窜伏湘浦拜贺末由谨献诗五十韵以毕微志	杨仆移关（刘彻，杨仆）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,杨仆移关（刘彻，杨仆）]
莱子真为少，相如未免穷。	孟郊	赠转运陆中丞	当垆（卓文君，司马相如）	1	[[6, 8]]	[6, 7, 8,当垆（卓文君，司马相如）]
匣留弹罢剑，床积读残书。	乔知之	哭故人	弹铗（田文，冯谖）	1	[[2, 3]]	[2, 3,弹铗（田文，冯谖）]
秦地谬为门下客，淮阴徒笑市中人。	崔峒	赠元秘书	淮笑韩信（韩信）	1	[[8, 10]]	[8, 9, 10,淮笑韩信（韩信）]
锦帙开诗轴，青囊结道书。	杜牧	许七侍御弃官东归潇洒江南颇闻自适高秋企望题诗寄赠十韵	青囊	1	[[6, 7]]	[6, 7,青囊]
独伤千载后，空馀松柏林。	李白	谒老君庙		0		
赋料扬雄敌，诗看子建亲。	杜甫	奉赠韦左丞丈二十二韵（韦济。天宝七载为河南尹。迁尚书左丞。）	子云（扬雄）	1	[[2, 4]]	[2, 3, 4,子云（扬雄）]
既当少微星，复隐高山雾。	储光羲	贻王侍御出台掾丹阳	少微星	1	[[2, 3, 4]]	[2, 3, 4,少微星]
粉壁已沉题凤字，酒垆犹记姓黄人。	胡宿	感旧	黄公（王戎）;题凤（吕安，嵇喜，嵇康）	2	[[8, 10]];[[4, 5]]	[8, 9, 10,黄公（王戎）];[4, 5,题凤（吕安，嵇喜，嵇康）]
伯英草圣称绝伦，后来学者无其人。	权德舆	马秀才草书歌	草圣（张芝）	2	[[0, 1, 2, 3]]	[0, 1, 2, 3,草圣（张芝）]
翛然方寸地，何事更悲蓬。	喻凫	游暧泉精舍	方寸	1	[[2, 3]]	[2, 3,方寸]
洛阳今纸贵，犹写太冲词。	宋之问	范阳王挽词二首	纸贵（左思）	1	[[3, 4]]	[3, 4,纸贵（左思）]
朝吟左氏娇女篇，夜诵相如美人赋。	李颀	送康洽入京进乐府歌	相如（司马相如）	1	[[10, 11]]	[10, 11,相如（司马相如）]
临邛有词赋，一为奏天颜。	吴融	关东献兵部刘员外	相如渴（司马相如）	1	[[0, 2]]	[0, 1, 2,相如渴（司马相如）]
玄晖翻佐理，闻到郡斋频。	刘长卿	奉和赵给事使君留赠李婺州舍人兼谢舍人别驾之什	谢朓	1	[[0, 1]]	[0, 1,谢朓]
兴残虚白室，迹断孝廉船。	杜甫	哭韦大夫之晋	孝廉船（刘惔，司马昱，张凭）	1	[[8, 9, 10]]	[8, 9, 10,孝廉船（刘惔，司马昱，张凭）]
心慕知音命自拘，画堂闻欲试吹竽。	许浑	宣城崔大夫召联句偶疾不获赴因献	齐竽（南郭先生）	1	[[13, 14]]	[13, 14,齐竽（南郭先生）]
毕竟百年同是梦，长年何异少何为。	元稹	酬乐天秋兴见赠本句云莫怪独吟秋兴苦比君校近二毛年		0		
不知精爽归何处，疑是行云秋色中。	李群玉	题二妃庙	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 12]]	[10, 11, 12,阳台（宋玉，楚襄王，瑶姬）]
宴时不辍琅书味，斋日难判玉鲙香。	皮日休	吴中言情寄鲁望		0		
江上日多雨，萧萧荆楚秋。	杜甫	江上		0		
金屋妆成娇侍夜，玉楼宴罢醉和春。	白居易	长恨歌	金屋（刘彻）	1	[[0, 1]]	[0, 1,金屋（刘彻）]
春江万里巴陵戍，落日看沈碧水西。	李益	送人归岳阳		0		
风柳摇摇无定枝，阳台云雨梦中归。	严续姬	赠别	阳台（宋玉，楚襄王，瑶姬）	5	[[8, 9, 10, 11, 12]]	[8, 9, 10, 11, 12,阳台（宋玉，楚襄王，瑶姬）]
明日东归变名姓，五湖烟水觅何人。	刘长卿	赠秦系	五湖心（范蠡，勾践）	1	[[8, 11]]	[8, 9, 10, 11,五湖心（范蠡，勾践）]
君到扬州见桃叶，为传风水渡江难。	李涉	京口送朱昼之淮南	桃叶（桃叶，王子敬，王献之）	1	[[5, 6]]	[5, 6,桃叶（桃叶，王子敬，王献之）]
人间有此郡，况在凤城边。	姚合	送裴中丞赴华州	吹箫（弄玉，秦穆公，萧史）	1	[[8, 9]]	[8, 9,吹箫（弄玉，秦穆公，萧史）]
笑别庐山远，何烦过虎溪。	李白	别东林寺僧	虎溪（陶潜，僧慧远）	2	[[8, 9, 10]]	[8, 9, 10,虎溪（陶潜，僧慧远）]
从军何有用，未造鲁连书。	薛能	赠留端公二首之二	鲁连（鲁仲连）	1	[[8, 9]]	[8, 9,鲁连（鲁仲连）]
谁知问津客，空作扬雄嘲。	长孙佐辅	山行书事	沮溺（子路，孔子，桀溺，长沮）;解嘲（扬雄）	2	[[2, 3]];[[8, 9, 10]]	[2, 3,沮溺（子路，孔子，桀溺，长沮）];[8, 9, 10,解嘲（扬雄）]
不脱弊裘轻锦绮，长吟佳句掩笙歌。	戴叔伦	赠康老人洽	貂裘（秦惠王，苏秦）	1	[[3, 4]]	[3, 4,貂裘（秦惠王，苏秦）]
嗟吾不才子，怜尔无弟兄。	白居易	吾雏		0		
五载登坛真宰相，六重分阃正司徒。	杨巨源	述旧纪勋寄太原李光颜侍中二首之二	登坛（刘邦，萧何，韩信）	1	[[2, 3]]	[2, 3,登坛（刘邦，萧何，韩信）]
本自寻人至，宁因看竹引。	皎然	喜义兴权明府自君山至集陆处士羽青塘别业		0		
为怜漳浦曲，沈痼有刘桢。	韦嗣立	酬崔光禄冬日述怀赠答（并序）	刘桢病（刘桢）	1	[[9, 11]]	[9, 10, 11,刘桢病（刘桢）]
散才非世用，回音谢云萝。	钱起	长安落第作	散樗（惠施，庄子）	1	[[0, 1]]	[0, 1,散樗（惠施，庄子）]
鼍鼓若雷争胜负，柳堤花岸万人招。	李绅	其三 其六		0		
子云陈羽猎，僖伯谏渔棠。	魏知古	从猎渭川献诗	谏猎（扬雄）	1	[[2, 3, 4]]	[2, 3, 4,谏猎（扬雄）]
门外绿萝连洞口，马嘶应是步兵来。	韦庄	对雨独酌	步兵（阮籍）	1	[[12, 13]]	[12, 13,步兵（阮籍）]
树栽嗤汉帝，桥扳笑秦王。	李商隐	玄微先生		0		
足明箕颍客，荣贵如粪土。	杜甫	贻阮隐居	箕颍（尧，许由，巢父）	2	[[2, 3, 4]]	[2, 3, 4,箕颍（尧，许由，巢父）]
清规无以况，且用玉壶冰。	李商隐	别薛岩宾	玉壶冰（鲍照）	1	[[8, 9, 10]]	[8, 9, 10,玉壶冰（鲍照）]
须臾群仙来，相引朝玉京。	白居易	梦仙	玉京	2	[[8, 9, 10]]	[8, 9, 10,玉京]
金多输陆贾，酒足胜陶潜。	白居易	书事咏怀	陆贾金（尉他，陆贾）	1	[[3, 5]]	[3, 4, 5,陆贾金（尉他，陆贾）]
元伯归全去，无由白马来。	权德舆	工部发引日属伤足卧疾不遂执绋	鸡黍（张劭，范式）	1	[[8, 10]]	[8, 9, 10,鸡黍（张劭，范式）]
长安远于日，搔首独徘徊。	崔涂	春日登吴门	长安日（司马昭）	2	[[0, 1, 2, 3, 4]]	[0, 1, 2, 3, 4,长安日（司马昭）]
孙康勤苦谁能念，少减馀光借与伊。	慕幽	灯	孙康勤苦（孙康）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,孙康勤苦（孙康）]
男儿一片气，何必五车书。	孟浩然	送告八从军	五车（惠施，庄子）	2	[[8, 9, 10]]	[8, 9, 10,五车（惠施，庄子）]
朱门迹忝登龙客，白屋心期失马翁。	许浑	怀旧居	登龙（李膺）	2	[[4, 5, 6]]	[4, 5, 6,登龙（李膺）]
桂友寻东阁，兰交聚北堂。	李峤	被	平津（公孙弘，薛泽）	1	[[3, 4]]	[3, 4,平津（公孙弘，薛泽）]
汉家飞将下天来，马箠一挥门洞开。	刘禹锡	平蔡州三首	飞将（李广）	1	[[2, 3]]	[2, 3,飞将（李广）]
酒邀彭泽载，琴辍武城弹。	孟浩然	卢明府九日岘山宴袁使君张郎中崔员外	送酒（陶潜，王弘）	1	[[2, 4]]	[2, 3, 4,送酒（陶潜，王弘）]
归来使酒气，未肯拜萧曹。	李白	白马篇	萧曹	1	[[9, 10]]	[9, 10,萧曹]
官移会稽郡，地迩上虞乡。	王昌龄	送欧阳会稽之任		0		
不爱春宫分桂树，欲教天子枉蒲轮。	翁洮	赠方干先生	桂枝（郤诜）;蒲轮（刘彻）	2	[[5, 6]];[[13, 14]]	[5, 6,桂枝（郤诜）];[13, 14,蒲轮（刘彻）]
万里南天外，求书禹穴间。	耿湋	常州留别	禹穴（夏禹）	1	[[8, 9]]	[8, 9,禹穴（夏禹）]
为报周多士，须怜楚子虚。	张南史	早春书事奉寄中书李舍人	子虚	1	[[9, 10]]	[9, 10,子虚]
桃源君莫爱，且作汉朝臣。	刘长卿	题大理黄主簿湖上高斋	桃源（陶潜）	1	[[0, 1]]	[0, 1,桃源（陶潜）]
援笔便成鹦鹉赋，洗花须用桔槔泉。	方干	赠中岩王处士	鹦鹉赋	1	[[4, 5, 6]]	[4, 5, 6,鹦鹉赋]
诸侯重才略，见子如琼枝。	钱起	送王季友赴洪州幕下	琼树	1	[[9, 10]]	[9, 10,琼树]
莺啭商郊百草新，殷汤遗迹在荒榛。谁知继桀为天子，便是当初祝网人。	胡曾	咏史商郊	解网（汤）	1	[[28, 29]]	[28, 29,解网（汤）]
戴颙常执笔，不觉此身非。	李端	送少微上人入蜀	戴颙	1	[[0, 1]]	[0, 1,戴颙]
椒房金屋宠新流，意气娇奢不自由。	沈佺期	七夕曝衣篇	金屋（刘彻）	1	[[2, 3]]	[2, 3,金屋（刘彻）]
俊健如生猱，肯拾蓬中萤。	李贺	申胡子觱篥歌	聚萤（车胤）	1	[[10, 11]]	[10, 11,聚萤（车胤）]
阳乌落尽酒不醒，扶上西园当月楼。	僧鸾	苦热行	金乌	1	[[0, 1]]	[0, 1,金乌]
