sentence	author	title	allusion	variation_number	allusion_index
埋没剑中生紫气，尘埃瑟上动清商。	窦庠	酬谢幸卿二十五兄俯赠辄敢书情	双剑（干将，张华，莫邪，雷焕）	1	[[5, 7]]
发硎思剸玉，投水化为龙。	裴夷直	观淬龙泉剑	双剑（干将，张华，莫邪，雷焕）	1	[[9, 11]]
三尺握中铁，气冲星斗牛。	贾岛	代边将	双剑（干将，张华，莫邪，雷焕）	1	[[9, 11]]
剑埋龙守壤，石卧虎司碑。	陈元光	太母魏氏半径题石	双剑（干将，张华，莫邪，雷焕）	1	[[0, 3]]
宝剑终应出，骊珠会见珍。	陈子昂	酬李参军崇嗣旅馆见赠	双剑（干将，张华，莫邪，雷焕）	1	[[0, 2]]
直应宣室还三接，未必丰城便陆沉。	韩偓	奉和峡州孙舍人肇荆南重围中寄诸朝士二篇时李常侍洵严谏议龟李起居殷衡李郎中冉皆有继和馀久有是债今至湖南方暇牵课	双剑（干将，张华，莫邪，雷焕）	1	[[10, 12]]
雷焕掘宝剑，冤氛消斗牛。	韩愈	赴江陵途中寄赠王二十补阙李十一拾遗李二十六员外翰林三学士	双剑（干将，张华，莫邪，雷焕）	1	[[0, 3]]
已见玉璜曾上钓，何愁金鼎不和羹。	方干	献浙东王大夫二首	磻溪（吕尚，周文王）	1	[[5, 7]]
敢待傅岩成好梦，任从磻石挂纤钩。	李咸用	夏日别余秀才	磻溪（吕尚，周文王）	1	[[10, 12]]
图形翻类狗，入梦肯非罴。	李商隐	咏怀寄秘阁旧僚二十六韵	磻溪（吕尚，周文王）	1	[[10, 11]]
汀洲芳杜色，劝尔暂垂纶。	李颀	送乔琳	磻溪（吕尚，周文王）	1	[[9, 11]]
轩墀曾宠鹤，畋猎旧非熊。	杜甫	投赠哥舒开府二十韵	磻溪（吕尚，周文王）	1	[[9, 11]]
筑岩思感梦，磻石想垂纶。	武平一	奉和幸韦嗣立山庄侍宴应制	磻溪（吕尚，周文王）	1	[[9, 11]]
皇情尚忆垂竿佐，天祚先呈捧剑人。	沈佺期	上巳日祓禊渭滨应制	磻溪（吕尚，周文王）	1	[[14, 15]]
看君孤舟去，且欲歌垂纶。	王昌龄	送韦十二兵曹	磻溪（吕尚，周文王）	1	[[9, 11]]
出游逢牧马，罢猎见非熊。	王维	和仆射晋公扈从温汤	磻溪（吕尚，周文王）	1	[[9, 11]]
但得忘筌心自乐，肯羡前贤钓清渭。	贯休	渔家	磻溪（吕尚，周文王）	1	[[14, 15]]
言谢垂钩隐，来参负鼎职。	骆宾王	夏日游德州赠高四	磻溪（吕尚，周文王）	1	[[2, 4]]
席上招贤急，山阴对雪频。	严维	题鲍行军小阁	乘兴（戴逵，王徽之）	1	[[6, 8]]
已别剡溪逢雪去，雪山修道与师同。	戴叔伦	答崔法曹赋四雪	乘兴（戴逵，王徽之）	1	[[8, 10]]
若教月下乘舟去，何啻风流到剡溪。	李白	东鲁门泛舟二首之二	乘兴（戴逵，王徽之）	1	[[13, 15]]
兴从剡溪起，思绕梁园发。	李白	淮海淮雪赠傅霭	乘兴（戴逵，王徽之）	1	[[2, 4]]
昨夜吴中雪，子猷佳兴发。	李白	答王十二寒夜独酌有怀	乘兴（戴逵，王徽之）	1	[[6, 8]]
戴家溪北住，雪后去相寻。	李端	云阳观寄袁稠	乘兴（戴逵，王徽之）	1	[[9, 11]]
何人山雪夜，相访不相思。	李频	冬夜山中寻友	乘兴（戴逵，王徽之）	1	[[3, 5]]
看著白蘋芽欲吐，雪舟相访胜闲行。	杜牧	湖南正初招李郢秀才	乘兴（戴逵，王徽之）	1	[[8, 10]]
不是尚书期不顾，山阴野雪兴难乘。	杜甫	多病执热奉怀李尚书	乘兴（戴逵，王徽之）	1	[[8, 10]]
应同谷口寻春去，定似山阴带月归。	杨巨源	卢郎中拜陵遇雪蒙见召因寄	乘兴（戴逵，王徽之）	1	[[10, 12]]
思君一相访，残雪似山阴。	皇甫冉	寻戴处士	乘兴（戴逵，王徽之）	1	[[9, 11]]
我思剡溪，杉筱萋萋，寤寝无迷。	萧颖士	江有枫一篇十章之八	乘兴（戴逵，王徽之）	1	[[2, 4]]
相思不相访，烟月剡溪深。	许深	和毕员外雪中见寄	乘兴（戴逵，王徽之）	1	[[8, 10]]
思君一相访，残雪似山阴。	许浑	寻戴处士	乘兴（戴逵，王徽之）	1	[[9, 11]]
剡溪一醉十年事，忽忆棹回天未明。	许浑	对雪	乘兴（戴逵，王徽之）	1	[[0, 2]]
入夜花如雪，回舟忆剡溪。	许浑	泛舟寻郁林寺道玄上人遇雨而返因寄	乘兴（戴逵，王徽之）	1	[[9, 11]]
却见鄱阳吏，犹应旧马骢。	刘长卿	送李侍御贬鄱阳	骢马（桓典）	1	[[9, 11]]
花扑征衣看似绣，云随去马色疑骢。	岑参	青门歌送东合张判官	骢马（桓典）	1	[[14, 15]]
春蒐冬狩侯得同，使君五马一马骢。	杜甫	冬狩行	骢马（桓典）	1	[[13, 15]]
骢声隔暗竹，吏事散空廊。	钱起	津梁寺寻李侍御	骢马（桓典）	1	[[0, 1]]
仰视骢花白，多惭绶色黄。	钱起	清泥驿迎献王侍御	骢马（桓典）	1	[[2, 4]]
往来杨柳陌，犹避昔年骢。	韦应物	陪元侍御春游	骢马（桓典）	1	[[10, 11]]
已想人如玉，遥怜马似骢。	韦应物	雪中闻李儋过门不访聊以寄赠	骢马（桓典）	1	[[10, 11]]
遥知大苑内，应待五花骢。	钱起	赋得丛兰曙后色送梁侍御入京	五马	1	[[8, 9]]
璧从全赵去，鹏自北溟抟。	刘长卿	瓜洲驿奉钱张侍御公拜膳部郎中却复宪台充贺兰大夫留后使之岭南时侍御先在淮南幕府	大鹏（庄子）	1	[[8, 10]]
水理漩洑，鹏风翱翔。	司空图	诗品委曲	大鹏（庄子）	1	[[5, 7]]
莺迁犹待销冰日，鹏起还思动海风。	李咸用	冬日喜逢吴价	大鹏（庄子）	1	[[8, 9]]
鶱腾坐可致，九万起于斯。	杜甫	赠崔十三评事公辅	大鹏（庄子）	1	[[6, 8]]
归来权可取，九万一朝抟。	杜甫	送杨六判官使西蕃	大鹏（庄子）	1	[[6, 8]]
搏鹏作腊巨鳌鲙，伸舒轶出元气外。	权德舆	大言	大鹏（庄子）	1	[[1, 2]]
萤光起腐草，云翼腾沉鲲。	钱起	初黄绶赴蓝田县作	大鹏（庄子）	1	[[7, 8]]
周粟犹不顾，齐圭安肯分。	李白	送张秀才从军	采薇（伯夷，叔齐）	1	[[0, 2]]
家住嵩山下，好采旧山薇。	李频	嵩山夜还	采薇（伯夷，叔齐）	1	[[9, 11]]
何日一名随事了，与君同采碧溪薇。	杜牧	中途寄友人	采薇（伯夷，叔齐）	1	[[14, 15]]
独收和氏玉，还采旧山薇。	钱起	落第刘拾遗相送东归	采薇（伯夷，叔齐）	1	[[9, 11]]
西山伤遗老，东陵有故侯。	陈子昂	感遇诗三十八首之十四	采薇（伯夷，叔齐）	1	[[0, 2]]
故山可往薇可采，一自人间星岁改。	韦应物	送褚校书归旧山歌	采薇（伯夷，叔齐）	1	[[0, 2]]
何年缑岭上，一谢洛阳城。	崔湜	寄天台司马先生	子晋（王子乔）	1	[[2, 4]]
君以为真，相期缑岭。	卢纶	和马郎中画鹤赞	子晋（王子乔）	1	[[7, 9]]
昨日围棋未终局，多乘白鹤下山来。	秦系	期王鍊师不至	子晋（王子乔）	1	[[10, 12]]
缑岭独能徵妙曲，嬴台相共吹清音。	罗邺	题笙	子晋（王子乔）	1	[[0, 2]]
王子求仙月满台，玉笙清转鹤裴回。曲终飞去不知处，山下碧桃春自开。	许浑	缑山庙	子晋（王子乔）	1	[[0, 2]]
翀天王子去，对日圣君怜。	王维	恭懿太子挽歌五首	子晋（王子乔）	1	[[2, 4]]
绛老更能经几岁，贾生何事又三年。	刘长卿	岁日见新历因寄都官裴郎中	长沙谪（贾谊）	1	[[8, 10]]
南方风土劳君问，贾谊长沙岂不知。	刘长卿	自江西归至旧任官舍赠袁赞府	长沙谪（贾谊）	1	[[10, 12]]
贾谊辞明主，萧何识故侯。	刘长卿	送李使君贬连州	长沙谪（贾谊）	1	[[0, 2]]
长沙今贾傅，东海旧于公。	包佶	酬于侍郎湖南见寄十四韵	长沙谪（贾谊）	1	[[0, 2]]
汉主思英才，贾生被排迁。	吴筠	览古十四首	长沙谪（贾谊）	1	[[6, 8]]
才非贾傅亦迁官，五月驱羸上七盘。	吴融	南迁途中作七首登七盘岭二首	长沙谪（贾谊）	1	[[2, 3]]
汉朝共许贾生贤，迁谪还应是宿缘。	姚合	寄主客郎中	长沙谪（贾谊）	1	[[4, 6]]
长沙事可悲，普掾罪谁知。	姚合	寄贾岛时任普州司仓	长沙谪（贾谊）	1	[[0, 2]]
襄王梦行雨，才子谪长沙。	孟浩然	湖中旅泊寄阎九司户防	长沙谪（贾谊）	1	[[8, 11]]
岘首羊公爱，长沙贾谊愁。	孟浩然	送王昌龄之岭南	长沙谪（贾谊）	1	[[6, 10]]
不堪逢贾傅，还欲吊湘沅。	崔涂	湘中秋怀迁客	长沙谪（贾谊）	1	[[3, 4]]
独无谢客赏，况复贾生心。	张九龄	将至岳阳有怀赵二	长沙谪（贾谊）	1	[[8, 10]]
孟轲应有命，贾谊得无冤。	张九龄	酬王履云游园林见贻	长沙谪（贾谊）	1	[[6, 8]]
远莅长沙渚，欣逢贾谊才。	张说	岳州别梁六入朝	长沙谪（贾谊）	1	[[2, 4]]
自怜心问景，三岁客长沙。	张说	巴丘春作	长沙谪（贾谊）	1	[[8, 11]]
贾生独未达，原宪竟忘贫。	戴叔伦	送张南史	长沙谪（贾谊）	1	[[0, 2]]
圣主伫知宣室事，岂容才子滞长沙。	方干	送郑端公	长沙谪（贾谊）	1	[[13, 15]]
空闻迁贾谊，不待相孙弘。	李商隐	哭刘司户贲	长沙谪（贾谊）	1	[[3, 5]]
万点湘妃泪，三年贾谊心。	李嘉祐	裴侍御见赠斑竹杖	长沙谪（贾谊）	1	[[8, 10]]
长沙地近悲才子，古郡山多忆旧庐。	李嘉祐	酬皇甫十六侍御曾见寄	长沙谪（贾谊）	1	[[0, 2]]
贾生西望忆京华，湘浦南迁莫怨嗟。圣主恩深汉文帝，怜君不遣到长沙。	李白	巴陵赠贾舍人	长沙谪（贾谊）	1	[[29, 31]]
贾谊三年谪，班超万里侯。	李白	田园言怀	长沙谪（贾谊）	1	[[0, 2]]
君登凤池去，忽弃贾生才。	李白	经离乱后天恩流夜郎忆旧游书怀赠江夏韦太守良宰	长沙谪（贾谊）	1	[[8, 10]]
淮阴市井笑韩信，汉朝公卿忌贾生。	李白	行路难二首	长沙谪（贾谊）	1	[[13, 15]]
登朝若有言，为访南迁贾。	李白	赠常侍御	长沙谪（贾谊）	1	[[10, 11]]
圣朝思贾谊，应降紫泥书。	李白	送别得书字	长沙谪（贾谊）	1	[[3, 5]]
空馀贾生泪，相顾共凄然	李白	金陵送张十一再游东吴	长沙谪（贾谊）	1	[[2, 4]]
贾生辞赋恨流落，只向长沙住岁馀。	杜牧	朱坡绝句三首	长沙谪（贾谊）	1	[[10, 12]]
晁氏有恩忠作祸，贾生无罪直为灾。	杜牧	闻开江相国宋下世二首	长沙谪（贾谊）	1	[[8, 10]]
贾生骨已朽，凄恻近长沙。	杜甫	入乔口	长沙谪（贾谊）	1	[[9, 11]]
还如渡辽水，更似谪长沙。	柳宗元	同刘二十八院长述旧言怀感时书事奉寄澧州张员外使君五十二韵之作因其韵增至八十通赠二君子	长沙谪（贾谊）	1	[[8, 11]]
长沙哀糺纆，汉阴嗤桔槔。	柳宗元	游南亭夜还叙志七十韵	长沙谪（贾谊）	1	[[0, 2]]
天田不日降皇舆，留滞长沙岁又除。	柳宗元	闻籍田有感	长沙谪（贾谊）	1	[[10, 12]]
贾傅辞宁切，虞童发未䰉。	柳宗元	酬韶州裴曹长使君寄道州吕八大使因以见示二十韵一首	长沙谪（贾谊）	1	[[0, 1]]
贾生非不遇，汲黯自堪疏。	王维	上张令公	长沙谪（贾谊）	1	[[0, 2]]
长沙不久留才子，贾谊何须吊屈平。	王维	送杨少府贬郴州	长沙谪（贾谊）	1	[[0, 2]]
贾傅竟行矣，邵公唯泫然。	卢纶	奉和陕州十四翁中丞寄雷州二十翁司户	长沙谪（贾谊）	1	[[0, 1]]
将相猜贾谊，图书归马融。	卢象	赠程秘书	长沙谪（贾谊）	1	[[3, 5]]
规谏扬雄赋，邅回贾谊官。	罗隐	寄侯博士	长沙谪（贾谊）	1	[[8, 10]]
才子长沙暂左迁，能将意气慰当年。	羊士谔	客有自渠州来说常谏议使君故事怅然成咏	长沙谪（贾谊）	1	[[2, 4]]
晁氏有恩忠作祸，贾生无罪直为灾。	许浑	闻开江宋相公申锡下世二首	长沙谪（贾谊）	1	[[8, 10]]
汉文思贾傅，贾傅遂生还。今日又如此，送君非等闲。	贯休	送吴融员外赴阙	长沙谪（贾谊）	1	[[3, 4]]
一言偶未合尧聪，贾生须看湘江水。	贯休	送张拾遗赴施州司户	长沙谪（贾谊）	1	[[8, 10]]
我同长沙行，时事加百忧。	贾至	巴陵早秋寄荆州崔司马吏部阎功曹舍人	长沙谪（贾谊）	1	[[2, 4]]
灵均精魄如能问，又得千年贾傅词。	陆龟蒙	送羊振文先辈往桂阳归觐	长沙谪（贾谊）	1	[[12, 13]]
贾生只是三年谪，独自无才已四年。	顾况	寄秘书包监	长沙谪（贾谊）	1	[[0, 2]]
迁来贾谊愁无限，谪过灵均恨不堪。	齐己	潇湘	长沙谪（贾谊）	1	[[2, 4]]
鸿鹄复矫翼，凤凰忆故池。	李白	张相公出镇荆州寻除太子詹事余时流夜郎行至江夏与张公去千里公因太府丞王昔使车寄罗衣二事及五月五日赠余诗余答以此诗	凤池（荀勖）	1	[[6, 8]]
蜀辍新衡镜，池留旧凤凰。	杜牧	奉和门下相公送西川相公兼领相印出镇全蜀诗十八韵	凤池（荀勖）	1	[[9, 11]]
断碛瞻貔武，临池识凤凰。	杨巨源	上刘侍中	凤池（荀勖）	1	[[9, 11]]
翰苑飞鹦鹉，天池待凤凰。	卢象	赠张均员外	凤池（荀勖）	1	[[9, 11]]
中禁仙池越凤凰，池边词客紫薇郎。	褚朝阳	奉上徐中书	凤池（荀勖）	1	[[5, 7]]
微眇此来将敢问，凤凰何日定归池。	贾岛	欲游嵩岳留别李少尹益	凤池（荀勖）	1	[[8, 10]]
池碧将还凤，原清再问牛。	郑谷	丞相孟夏祗荐南郊纪献十韵	凤池（荀勖）	1	[[4, 5]]
院梅朝助鼎，池凤夕归林。	钱起	奉和杜相公移长兴宅奉呈元相公	凤池（荀勖）	1	[[6, 8]]
拥传星还去，过池凤不留。	钱起	奉送刘相公江淮催转运	凤池（荀勖）	1	[[7, 9]]
曾避暖池将浴凤，却同寒谷乍迁莺。	韩偓	病中初闻复官二首	凤池（荀勖）	1	[[6, 7]]
今日山公旧宾主，知君不负帝城春。	刘禹锡	送李庚先辈赴选	山简	1	[[2, 4]]
山公念旧偏知我，今日因君泪满衣。	吕温	道州送戴简处士往贺州谒杨侍郎	山简	1	[[0, 2]]
山公来取醉，时唱接䍦歌。	孟浩然	宴荣二山池	山简	1	[[8, 10]]
山公能饮酒，居士好弹筝。	孟浩然	张七及辛大见寻南亭醉作	山简	1	[[0, 2]]
曾共山翁把酒时，霜天白菊绕阶墀。	李商隐	九日	山简	1	[[2, 4]]
弄珠见游女，醉酒怀山公。	李白	岘山怀古	山简	1	[[9, 11]]
醉上山公马，寒歌宁戚牛。	李白	秋浦歌十七首	山简	1	[[2, 4]]
山公欲上马，笑杀襄阳儿。	李白	襄阳曲四首	山简	1	[[0, 2]]
昨日东楼醉，还应倒接䍦。	李白	鲁中都东楼醉起作	山简	1	[[9, 11]]
山公不可遇，谁与访高阳。	李百药	王师渡汉水经襄阳	山简	1	[[0, 2]]
谢公留赏山公唤，知入笙歌阿那朋。	李郢	上元日寄湖杭二从事	山简	1	[[4, 6]]
小男供饵妇搓丝，溢榼香醪倒接䍦。	李郢	南池	山简	1	[[13, 15]]
襄阳好风日，留醉与山翁。	王维	汉江临泛	山简	1	[[9, 11]]
山公仰尔延宾客，好傍春风次第开。	赵嘏	花园即事呈常中丞	山简	1	[[4, 7]]
却惭身外牵缨冕，未胜杯前倒接䍦。	钱起	山中酬杨补阙见过	山简	1	[[13, 15]]
陈遵已投辖，山公正坐池。	韩仲宣	晦日重宴	山简	1	[[6, 8]]
皋著通鸣鹤，津应接斗牛。	吴融	御沟十六韵	乘槎	1	[[8, 11]]
不知沧海上，天遣几时回。	杜甫	送翰林张司马南海勒碑	乘槎	1	[[3, 5]]
石似支机罢，槎疑犯宿来。	卢照邻	七夕泛舟二首	乘槎	1	[[8, 10]]
坐久忽疑槎犯斗，归来兼恐海生桑。	韩偓	六月十七日召对自辰及申方归本院	乘槎	1	[[4, 7]]
未能槎上汉，讵肯剑游燕。	骆宾王	海曲书情	乘槎	1	[[2, 5]]
荆山鼎成日，湘浦竹斑时。	姚合	敬宗皇帝挽词三首之二	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[6, 7]]
萧萧意何恨，不独往湘川。	朱放	竹	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[9, 11]]
湘江竹上痕无限，岘首碑前洒几多。	李商隐	泪	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[2, 4]]
谁知湘水上，流泪独思君。	李峤	竹	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[2, 4]]
二女虚垂泪，三闾枉自沈。	李涉	鹧鸪词二首	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[0, 2]]
有恨同湘女，无言类楚妃。	李白	望夫石	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[3, 5]]
南人伐竹湘山下，交根接叶满泪痕。请君先问湘江水，然我此恨乃可论。	李益	从军次六胡北饮马磨剑石为祝殇词	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[3, 5]]
空令猿啸时，泣对湘潭竹。	李端	古别离二首	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[8, 9]]
至今楚竹上，犹有泪痕斑。	郎士元	湘夫人二首	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[3, 5]]
带露似垂湘女泪，无言如伴息妫愁。	韦庄	庭前桃	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[4, 6]]
露沾湘竹泪，花堕越梅妆。	韦庄	春愁	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[2, 4]]
当时珠泪垂多少，直到如今竹尚斑。	高骈	湘妃庙	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[3, 4]]
列位登青琐，还乡复采衣。	孙逖	送李给事归徐州觐省	老莱（老莱子）	1	[[9, 11]]
君之去兮不可留，五采裳兮木兰舟。	权德舆	杂言同用离骚体送张评事襄阳觐省	老莱（老莱子）	1	[[8, 10]]
䌽衣人竞看，银诏帝亲书。	卢纶	送浑炼归觐却赴阙庭	老莱（老莱子）	1	[[1, 2]]
向家流水便，怀橘䌽衣香。	钱起	送褚十一澡擢第归吴觐省	老莱（老莱子）	1	[[9, 10]]
高柳三五株，可以独逍遥。	储光羲	同王十三维偶然作十首	五柳（陶潜）	1	[[3, 5]]
谢公台尚在，陶令柳潜衰。	刘得仁	和段校书冬夕寄题庐山	五柳（陶潜）	1	[[6, 8]]
陶家习先隐，种柳长江边。	刘慎虚	浔阳陶氏别业	五柳（陶潜）	1	[[0, 2]]
花明潘子县，柳暗陶公门。	岑参	春寻河阳陶处士别业	五柳（陶潜）	1	[[6, 9]]
五株斜傍渊明宅，千树低垂太尉营。	慕幽	柳	五柳（陶潜）	1	[[0, 2]]
柳深陶令宅，竹暗辟疆园。	李白	留别龚处士	五柳（陶潜）	1	[[2, 4]]
宅近青山同谢朓，门垂碧柳似陶潜。	李白	题东溪公幽居	五柳（陶潜）	1	[[13, 15]]
三四株松匝草亭，便成彭泽柳为名。	李频	奉和郑薰相公	五柳（陶潜）	1	[[10, 12]]
当暑忆归林，陶家借柳阴。	李频	避暑	五柳（陶潜）	1	[[6, 8]]
君看靖节高眠处，只向衡门种五株。	汪遵	隋柳	五柳（陶潜）	1	[[13, 15]]
五株蒙远赐，应使号先生。	皇甫冉	谢韦大夫柳栽	五柳（陶潜）	1	[[9, 11]]
县依陶令想嫌迂，营伴将军即大粗。	薛能	柳枝四首之三	五柳（陶潜）	1	[[2, 4]]
结阴既得地，何谢陶家时。	裴迪	辋川集二十首柳浪	五柳（陶潜）	1	[[8, 10]]
溪柳绕门彭泽令，野花连洞武陵人。	许浑	移摄太平寄前李明府	五柳（陶潜）	1	[[4, 6]]
五株衰柳下，三径小园深。	钱起	秋园晚沐	五柳（陶潜）	1	[[0, 2]]
高帝黜儒生，文皇谪才子。	储光羲	贻袁三拾遗谪作	贾谊	1	[[9, 11]]
才名贾太傅，文学马相如。	唐彦谦	寄台省知己	贾谊	1	[[0, 1]]
洛阳访才子，江岭作流人。	孟浩然	洛中访袁拾遗不遇	贾谊	1	[[0, 2]]
凄凉回首处，不见洛阳人。	戴叔伦	过贾谊宅	贾谊	1	[[8, 10]]
